id,title,year,journal_name,conf_name
119987431,Regulatory T Cells Exhibit Distinct Features in Human Breast Cancer.,2016,Immunity,
119987781,"Expression of CD4+CD25+Foxp3+ Regulatory T Cells, Interleukin 10 and Transforming Growth Factor β in Newly Diagnosed Type 2 Diabetic Patients",2017,Experimental and Clinical Endocrinology & Diabetes,
120275284,Categorical Analysis of Human T Cell Heterogeneity with One-Dimensional Soli-Expression by Nonlinear Stochastic Embedding,2016,Journal of Immunology,
120372072,"Immuno-Navigator, a batch-corrected coexpression database, reveals cell type-specific gene networks in the immune system",2016,Proceedings of the National Academy of Sciences of the United States of America,
120625143,Contribution of Adipose Tissue to Development of Cancer,2017,Comprehensive Physiology,
121198015,Comparison of Induced versus Natural Regulatory T Cells of the Same TCR Specificity for Induction of Tolerance to an Environmental Antigen,2013,Journal of Immunology,
121233776,The Protein Phosphatase Shp1 Regulates Invariant NKT Cell Effector Differentiation Independently of TCR and Slam Signaling,2019,Journal of Immunology,
121384875,Id2 and Id3 maintain the regulatory T cell pool to suppress inflammatory disease,2014,Nature Immunology,
121924961,Quantitative and functional analysis of CD69(+) NKG2D(+) T regulatory cells in healthy subjects.,2015,Human Immunology,
122391351,Thymic Versus Induced Regulatory T Cells �?Who Regulates the Regulators?,2013,Frontiers in Immunology,
122529825,The immunological consequences of obesity on primary and secondary immune defenses to the 2009 pandemic H1N1 influenza virus,2014,,
122709637,HIV Nef Expression Favors the Relative Preservation of CD4+ T Regulatory Cells That Retain Some Important Suppressive Functions,2014,Journal of Immunology,
122976240,Seventeen-year Journey Working with a Master,2018,Frontiers in Immunology,
123388967,"TNF Receptor Type II as an Emerging Drug Target for the Treatment of Cancer, Autoimmune Diseases, and Graft-Versus-Host Disease: Current Perspectives and In Silico Search for Small Molecule Binders",2018,Frontiers in Immunology,
123762544,Maintaining intestinal health: the genetics and immunology of very early onset inflammatory bowel disease.,2015,Cellular and molecular gastroenterology and hepatology,
123884235,Genome-wide DNA-methylation landscape defines specialization of regulatory T cells in tissues,2017,Nature Immunology,
124405272,Regulatory T cells and minimal change nephropathy: in the midst of a complex network,2016,Clinical and Experimental Immunology,
125440530,CD11c(high)CD8+ regulatory T cell feedback inhibits CD4 T cell immune response via Fas ligand-Fas pathway.,2013,Journal of Immunology,
125613265,Cytokine-mediated communication: a quantitative appraisal of immune complexity,2019,Nature Reviews Immunology,
125734387,Foxp3 expression in induced regulatory T cells is stabilized by C/EBP in inflammatory environments,2018,EMBO Reports,
125989182,Metabolic control of the Treg/Th17 axis,2013,Immunological Reviews,
126508830,Single-cell RNA-seq unveils critical regulators of human FOXP3+ regulatory T cell stability,2020,Chinese Science Bulletin,
126905323,"Bone Morphogenetic Protein and Activin Membrane–Bound Inhibitor, a Transforming Growth Factor β Rheostat That Controls Murine Treg Cell/Th17 Cell Differentiation and the Development of Autoimmune Arthritis by Reducing Interleukin-2 Signaling",2016,Arthritis & Rheumatism,
126959178,Regulatory T cell microRNA expression changes in children with acute Kawasaki disease,2014,Clinical and Experimental Immunology,
127577628,Genetic Susceptibility to Graves�?Ophthalmopathy,2013,,
129026526,"Hypoxia, Metabolism and Immune Cell Function",2018,Biomedicines,
129237010,CD28 Costimulation and Regulatory T Cells,2016,,
129275401,Generation of Alloreactive-Anergized Tr1 Cells From Patients on Dialysis for the Induction of Renal Transplant Tolerance: Are We There Yet?,2015,Transplantation,
129447059,Function of a Foxp3 cis-element in protecting regulatory T cell identity.,2014,Cell,
129906504,Non-Celiac Gluten Sensitivity: Literature Review,2014,Journal of The American College of Nutrition,
129946580,Monoclonal antibodies against GARP/TGF-b1 complexes inhibit the immunosuppressive activity of human regulatory T cells in vivo,2015,,
130896052,IL-23 induces regulatory T cell plasticity with implications for inflammatory skin diseases,2019,Scientific Reports,
131010772,The Role of CD39 in Modulating Effector Immune Responses in Inflammatory Bowel Disease,2015,,
131167482,Continuous requirement for the TCR in regulatory T cell function,2014,Nature Immunology,
132134611,Regulatory T‐cells in acute dengue viral infection,2018,Immunology,
132268537,"Colonization, localization, and inflammation: the roles of H. pylori chemotaxis in vivo",2018,Current Opinion in Microbiology,
132384361,Negligible Effect of Sodium Chloride on the Development and Function of TGF-β-Induced CD4+ Foxp3+ Regulatory T Cells,2019,Cell Reports,
132858321,Role of Cytokines in Thymus- Versus Peripherally Derived-Regulatory T Cell Differentiation and Function,2013,Frontiers in Immunology,
132883194,Antecedent Nippostrongylus infection alters the lung immune response to Plasmodium berghei,2017,Parasite Immunology,
133049162,Diabetes tolerogenic vaccines targeting antigen-specific inflammation,2015,Human Vaccines & Immunotherapeutics,
133084837,Chapter 2 �?Acute and Chronic Inflammation Induces Disease Pathogenesis,2018,,
133229787,Peripherally induced regulatory T cells: Recruited protectors of the central nervous system against autoimmune neuroinflammation,2017,Frontiers in Immunology,
133304987,Decreased Frequencies of Peripheral Blood CD4+CD25+CD127–Foxp3+ in Patients with Graves�?Disease and Graves�?Orbitopathy: Enhancing Effect of Insulin Growth Factor-1 on Treg Cells,2017,Hormone and Metabolic Research,
133556165,Is autoimmunity the Achilles' heel of cancer immunotherapy?,2017,Nature Medicine,
134294794,The expanding family of noncanonical regulatory cell subsets,2019,Journal of Leukocyte Biology,
134310124,Peptide Tk-PQ induces immunosuppression in skin allogeneic transplantation via increasing Foxp3+ Treg and impeding nuclear translocation of NF-κB,2018,Molecular Immunology,
134695239,Regulatory T-cell impairment in cystic fibrosis patients with chronic pseudomonas infection.,2015,American Journal of Respiratory and Critical Care Medicine,
134824456,Identity Crisis: It’s Not Just Foxp3 Anymore,2012,Immunity,
135086941,PPAR-γ is a major driver of the accumulation and phenotype of adipose tissue T reg cells,2012,Nature,
136550686,Maintenance DNA methylation is essential for regulatory T cell development and stability of suppressive function,2020,bioRxiv,
136609651,"TCR Transgenic Mice Reveal Stepwise, Multi-site Acquisition of the Distinctive Fat-Treg Phenotype",2018,Cell,
136610559,"TGF-β in tolerance, development and regulation of immunity",2016,Cellular Immunology,
136861477,Foxp3 exhibits antiepileptic effects in ictogenesis involved in TLR4 signaling,2017,The FASEB Journal,
136937849,HIV infection predisposes skin to toxic epidermal necrolysis via depletion of skin-directed CD4+ T cells,2014,Journal of The American Academy of Dermatology,
137559364,Mechanisms of T cell tolerance towards the allogeneic fetus,2013,Nature Reviews Immunology,
137836036,Unbalanced recovery of regulatory and effector T cells after allogeneic stem cell transplantation contributes to chronic GVHD.,2016,Blood,
138096338,Activation of immunosuppressive network in the aging process,2020,Ageing Research Reviews,
138107998,Control of Foxp3 stability through modulation of TET activity,2016,Journal of Experimental Medicine,
138303214,Tsc1-dependent transcriptional programming of dendritic cell homeostasis and function,2017,Experimental Cell Research,
138754976,Id1 Expression Promotes T Regulatory Cell Differentiation by Facilitating TCR Costimulation,2014,Journal of Immunology,
138774784,Diacylglycerol Kinase ζ Limits the Generation of Natural Regulatory T Cells,2013,Science Signaling,
138919480,The impact of adiposity on adipose tissue-resident lymphocyte activation in humans,2015,International Journal of Obesity,
139773098,Association between FOXP3+ regulatory T-cells and occurrence of peritoneal lesions in women with ovarian endometrioma and dermoid cysts,2019,Reproductive Biomedicine Online,
139853456,The role of IL-22 produced by Th17 cells in Type 1 Diabetes,2013,,
140248003,[Auto-vaccines: an immunological alternative to gene silencing].,2013,M S-medecine Sciences,
140552055,CD4 T-Cell Immunity in the Lung,2013,,
140986991,Regulatory T cells induce activation rather than suppression of human basophils,2018,Science immunology,
141186306,Regulation of the Germinal Center Response,2018,Frontiers in Immunology,
141469366,Beyond regulatory T cells: the potential role for IL-2 to deplete T-follicular helper cells and treat autoimmune diseases.,2014,Immunotherapy,
141706931,c-Rel: Shaping CD4 regulatory T cell development in unexpected ways,2012,,
142029093,Chromatin Accessibility Landscape of Cutaneous T Cell Lymphoma and Dynamic Response to HDAC Inhibitors,2017,Cancer Cell,
142577203,MicroRNA-Containing T-Regulatory-Cell-Derived Exosomes Suppress Pathogenic T Helper 1 Cells,2014,Immunity,
142722528,Editorial: The contribution of myeloid-derived suppression to inflammatory disease,2014,Journal of Leukocyte Biology,
143419061,Agonistic CD40 mAb-Driven IL12 Reverses Resistance to Anti-PD1 in a T-cell–Rich Tumor,2016,Cancer Research,
143484445,IFNγ-induced Chemokines Are Required for CXCR3-mediated T-Cell Recruitment and Antitumor Efficacy of Anti-HER2/CD3 Bispecific Antibody,2018,Clinical Cancer Research,
144080915,Treg and NK cells related cytokines are associated with deep rectosigmoid endometriosis and clinical symptoms related to the disease,2018,Journal of Reproductive Immunology,
144570215,Anti-PD-1 antibody decreases tumour-infiltrating regulatory T cells,2020,BMC Cancer,
145327901,Protective and Pathological Immunity during Central Nervous System Infections,2017,Immunity,
145489293,The many ways tissue phagocytes respond to dying cells,2017,Immunological Reviews,
146010961,"Interplay between DNA repair and inflammation, and the link to cancer",2014,Critical Reviews in Biochemistry and Molecular Biology,
146021063,Cutting Edge: Self-Antigen Controls the Balance between Effector and Regulatory T Cells in Peripheral Tissues,2014,Journal of Immunology,
146547650,Transcriptional network profile on synovial fluid T cells in psoriatic arthritis,2015,Clinical Rheumatology,
146701664,Overcoming immunological barriers in regenerative medicine,2014,Nature Biotechnology,
146895278,Re-examining the Nature and Function of Self-Reactive T cells,2016,Trends in Immunology,
146913715,Metabolism in Immune Cell Differentiation and Function,2017,,
147237786,Natural regulatory T cells are resistant to calcium release-activated calcium (CRAC/ORAI) channel inhibition,2013,International Immunology,
147311247,Common gamma chain cytokines promote regulatory T cell development and survival at the CD4+ CD8+ stage in the human thymus,2018,Scandinavian Journal of Immunology,
147476867,Modulating T regulatory cells in cancer: how close are we?,2013,Immunology and Cell Biology,
147484117,Multiparameter single-cell profiling of human CD4+FOXP3+ regulatory T-cell populations in homeostatic conditions and during graft-versus-host disease,2013,Blood,
147674285,Using marker gene analysis instead of mixed lymphocyte reaction assay for identification of functional CD4+FOXP3+ regulatory T cells,2018,Biotechnology Letters,
148346132,The Role of Intestinal Microbiota in Acute Graft-versus-Host Disease,2015,Clinical & Developmental Immunology,
149641933,Elevated Numbers of Circulating Very Small Embryonic-Like Stem Cells (VSELs) and Intermediate CD14++CD16+ Monocytes in IgA Nephropathy,2018,Stem Cell Reviews and Reports,
149945323,"Influence of Antigen Receptor Avidity, Affinity, and Specificity on Genetically Engineered T Cells",2015,,
150055949,Ex Vivo Generation of Donor Antigen-Specific Immunomodulatory Cells: A Comparison Study of Anti-CD80/86 mAbs and CTLA4-lg Costimulatory Blockade,2018,Cell Transplantation,
150071776,The lysophosphatidylserine receptor GPR174 constrains regulatory T cell development and function,2015,Journal of Experimental Medicine,
150420021,Epithelial immune cell-like transition (EIT): A proposed transdifferentiation process underlying immune-suppressive activity of epithelial cancers $,2012,Differentiation,
151045512,Yacon (Smallanthus sonchifolius)-based product increases fecal short-chain fatty acids and enhances regulatory T cells by downregulating ROR�p��t in the colon of BALB/c mice,2019,Journal of Functional Foods,
151521362,Regulatory T Cells in Tumor-Associated Tertiary Lymphoid Structures Suppress Anti-tumor T Cell Responses,2015,Immunity,
151583844,Understanding the Interactions of Developing Thymocytes and Antigen Presenting Cells in the Thymic Medulla,2016,,
152650955,Deconstructive somatic cell nuclear transfer reveals novel regulatory T-cell subsets,2018,The Journal of Allergy and Clinical Immunology,
152934099,Transcription factor Foxp3 and its protein partners form a complex regulatory network,2012,Nature Immunology,
153140761,IRF4 at the crossroads of effector T-cell fate decision,2014,European Journal of Immunology,
153321401,A Novel Anti-PD-L1 Vaccine for Cancer Immunotherapy and Immunoprevention,2019,Cancers,
153735970,"Integrating histopathology, immune biomarkers, and molecular subgroups in solid cancer: the next step in precision oncology",2019,Virchows Archiv,
153805353,Transcriptional control of regulatory T cell development and function,2013,Trends in Immunology,
153996525,Macroautophagy in Dendritic Cells Controls the Homeostasis and Stability of Regulatory T Cells,2019,Cell Reports,
154344246,Lysosomal-associated Transmembrane Protein 4B (LAPTM4B) Decreases Transforming Growth Factor β1 (TGF-β1) Production in Human Regulatory T Cells,2015,Journal of Biological Chemistry,
154870884,Smad7 and Colorectal Carcinogenesis: A Double-Edged Sword,2019,Cancers,
154939231,Ex Vivo Signaling Protein Mapping in T Lymphocytes in the Psoriatic Arthritis Joints,2015,The Journal of Rheumatology,
156185519,Regulatory T cell identity: formation and maintenance,2015,Trends in Immunology,
156287047,YY1 inhibits differentiation and function of regulatory T cells by blocking Foxp3 expression and activity,2016,Nature Communications,
157043623,Imbalance between T helper 17 and regulatory T cell subsets plays a significant role in the pathogenesis of systemic sclerosis,2018,Biomedicine & Pharmacotherapy,
157519768,Donor T cell outcome and immune reconstitution following post-transplant cyclophosphamide and regulatory MHC cell therapy in recipients of mhc matched allogeneic hematopoietic stem cell transplants,2012,,
158416263,MiR-21 controls in situ expansion of CCR6�?regulatory T cells through PTEN/AKT pathway in breast cancer.,2015,Immunology and Cell Biology,
158935793,Temperature and adaptive immunity,2018,,
158984670,Effects of pro-inflammatory cytokines on iTReg differentiation and function,2013,,
159131454,A cellular atlas of skeletal muscle regeneration and aging,2019,bioRxiv,
159298846,"Influence of host immunoregulatory genes, ER stress and gut microbiota on the shared pathogenesis of inflammatory bowel disease and Type 1 diabetes.",2013,Immunotherapy,
159599367,NAD(+) regulates Treg cell fate and promotes allograft survival via a systemic IL-10 production that is CD4(+) CD25(+) Foxp3(+) T cells independent.,2016,Scientific Reports,
159979678,Immunometabolism of pro-repair cells,2019,Journal of Clinical Investigation,
160164394,Regulation of the T Cell Response by CD39,2016,Trends in Immunology,
160201888,Regulatory T-Cell Development in the Human Thymus,2015,Frontiers in Immunology,
160425547,Tolerance—Is It Worth It?,2014,Cold Spring Harbor Perspectives in Medicine,
161224868,All-Trans Retinoic Acid Induces CD4,2018,Clinical & Developmental Immunology,
161539267,TET methylcytosine oxidases: new insights from a decade of research.,2020,Journal of Biosciences,
161936038,Tissue adaptation: Implications for gut immunity and tolerance,2017,Journal of Experimental Medicine,
162065554,TCR Affinity and Signaling during Thymocyte Selection,2016,,
162154387,The Human Ureaplasma Species as Causative Agents of Chorioamnionitis,2016,Clinical Microbiology Reviews,
162632929,Fcγ receptors enable anticancer action of proapoptotic and immune-modulatory antibodies,2013,Journal of Experimental Medicine,
162739686,Dual-Specificity Phosphatase 4 Regulates STAT5 Protein Stability and Helper T Cell Polarization*,2015,PLOS ONE,
162792359,HIF-1- and hypoxia-dependent immune responses in human CD4CD25 high T cells,2014,,
163952073,TREG Cells in Cancer: Beyond Classical Immunological Control,2016,Immunological Investigations,
164731752,Distinct Blood and Visceral Adipose Tissue Regulatory T Cell and Innate Lymphocyte Profiles Characterize Obesity and Colorectal Cancer,2017,Frontiers in Immunology,
165320397,"Transcription factors and CD4 T cells seeking identity: masters, minions, setters and spikers",2013,Immunology,
165822927,The multiple faces of CD5,2019,Journal of Leukocyte Biology,
166432639,Immunodeficiency in Patients with Acute Exacerbation of Chronic Obstructive Pulmonary Disease,2018,Inflammation,
166787838,Biology and regulation of IL-2: from molecular mechanisms to human therapy,2018,Nature Reviews Immunology,
167301019,B7-1/B7-2 blockade overrides the activation of protective CD8 T cells stimulated in the absence of Foxp3 regulatory T cells,2013,Journal of Leukocyte Biology,
167391002,Immunomodulatory TGF-β Signaling in Hepatocellular Carcinoma,2019,Trends in Molecular Medicine,
168156512,miRNA142-3p targets Tet2 and impairs Treg differentiation and stability in models of type 1 diabetes,2019,Nature Communications,
168188769,Survival and maintenance of regulatory T cells require the kinase TAK1,2015,Cellular & Molecular Immunology,
168347526,Foxp3 Transcription Factor Is Proapoptotic and Lethal to Developing Regulatory T Cells unless Counterbalanced by Cytokine Survival Signals,2013,Immunity,
168522765,IL-9 and Th9 cells in health and diseases—From tolerance to immunopathology,2017,Cytokine & Growth Factor Reviews,
168782736,Challenges and developing solutions for increasing the benefits of IL-2 treatment in tumor therapy,2014,Expert Review of Clinical Immunology,
168830459,Nutrient mTORC1 signaling underpins regulatory T cell control of immune tolerance,2019,Journal of Experimental Medicine,
169890739,Talin Plays a Critical Role in the Maintenance of the Regulatory T Cell Pool.,2017,Journal of Immunology,
170455587,Analyses of a Mutant Foxp3 Allele Reveal BATF as a Critical Transcription Factor in the Differentiation and Accumulation of Tissue Regulatory T Cells,2017,Immunity,
170466367,Increased regulatory T cells in acute lymphoblastic leukaemia patients,2015,Hematology,
170995230,Microorganism-induced suppression of allergic airway disease: novel therapies on the horizon?,2014,Expert Review of Respiratory Medicine,
171016136,PI3Kδ inhibition modulates regulatory and effector T-cell differentiation and function in chronic lymphocytic leukemia,2018,Leukemia,
171230205,Unstable FoxP3+ T regulatory cells in NZW mice,2016,Proceedings of the National Academy of Sciences of the United States of America,
171356724,Chapter 43 �?Thymus and Parathyroid Organogenesis,2014,,
172877412,Membrane Transfer from Tumor Cells Overcomes Deficient Phagocytic Ability of Plasmacytoid Dendritic Cells for the Acquisition and Presentation of Tumor Antigens,2014,Journal of Immunology,
173437420,IL-21 Promotes Pulmonary Fibrosis through the Induction of Profibrotic CD8+ T Cells,2015,Journal of Immunology,
173953601,Thrombospondin-1-dependent immune regulation by transforming growth factor-β2-exposed antigen-presenting cells,2015,Immunology,
173983129,Diffuse traumatic brain injury induces prolonged immune dysregulation and potentiates hyperalgesia following a peripheral immune challenge,2016,Molecular Pain,
174577280,Regulatory T Cells: New Keys for Further Unlocking the Enigma of Fetal Tolerance and Pregnancy Complications,2014,Journal of Immunology,
174738711,Functional effects of chimeric antigen receptor co-receptor signaling domains in human Tregs,2019,bioRxiv,
175220363,Crosstalk between Regulatory T Cells and Tumor-Associated Dendritic Cells Negates Anti-tumor Immunity in Pancreatic Cancer,2017,Cell Reports,
175256115,T cell receptor signalling in the control of regulatory T cell differentiation and function.,2016,Nature Reviews Immunology,
175401801,Pregnancy Enables Expansion of Disease-Specific Regulatory T Cells in an Animal Model of Multiple Sclerosis,2019,Journal of Immunology,
175889851,MyD88 Adaptor-Dependent Microbial Sensing by Regulatory T Cells Promotes Mucosal Tolerance and Enforces Commensalism,2015,Immunity,
175929273,TCR signaling to NF-κB and mTORC1: Expanding roles of the CARMA1 complex,2015,Molecular Immunology,
176825971,Regulating Repair: Regulatory T Cells in Myocardial Infarction,2014,Circulation Research,
177125526,Guilty by Association,2013,Science,
177809498,Segmented Filamentous Bacteria Antigens Presented by Intestinal Dendritic Cells Drive Mucosal Th17 Cell Differentiation,2014,Immunity,
177974071,Transplant tolerance: a new role for IL-34.,2015,Journal of Clinical Investigation,
178836740,Type 2 innate lymphoid cells in the induction and resolution of tissue inflammation.,2018,Immunological Reviews,
178843415,Pak2 is essential for the function of Foxp3+ regulatory T cells through maintaining a suppressive Treg phenotype,2017,Scientific Reports,
178992703,Disease tolerance and immunity in host protection against infection,2017,Nature Reviews Immunology,
179029400,Immunosuppression by Treg can be decreased with anti-GARP antibodies,2015,M S-medecine Sciences,
179195136,Therapeutic Targeting Regulatory T Cells in Tumor,2013,,
179414274,Regulatory T cells in breast cancer as a potent anti-cancer therapeutic target.,2020,International Immunopharmacology,
179920458,Role of regulatory T cells during virus infection.,2013,Immunological Reviews,
180039745,Cytokine networks in immune-mediated muscle regeneration,2018,Journal of Immunology and Regenerative Medicine,
180047327,Beyond vascular inflammation—recent advances in understanding atherosclerosis,2015,Cellular and Molecular Life Sciences,
180091956,IL-33/ST2 pathway drives regulatory T cell dependent suppression of liver damage upon cytomegalovirus infection.,2017,PLOS Pathogens,
181016598,Role of lipids in the metabolism and activation of immune cells.,2016,Journal of Nutritional Biochemistry,
181041649,Expansion of regulatory T cells using low-dose interleukin-2 attenuates hypertension in an experimental model of systemic lupus erythematos,2019,American Journal of Physiology-renal Physiology,
181242568,Hydrophobic CDR3 residues promote the development of self-reactive T cells,2016,Nature Immunology,
181336336,Connecting blood and intratumoral T reg cell activity in predicting future relapse in breast cancer,2019,Nature Immunology,
181979460,GARP Is Regulated by miRNAs and Controls Latent TGF-β1 Production by Human Regulatory T Cells,2013,PLOS ONE,
182000545,Single-Cell Transcriptomics of Regulatory T Cells Reveals Trajectories of Tissue Adaptation,2019,Immunity,
182057091,Taking CD4 T Cells Up a Notch,2017,,
182327425,Role of SOCS2 in Modulating Heart Damage and Function in a Murine Model of Acute Chagas Disease,2012,American Journal of Pathology,
183263089,Immunological Tolerance—T Cells,2014,,
184809389,"TGF-β–Mediated Foxp3 Gene Expression Is Cooperatively Regulated by Stat5, Creb, and AP-1 through CNS2",2014,Journal of Immunology,
185024808,Regulatory T Cells in Idiopathic Pulmonary Fibrosis: Too Much of a Good Thing?,2016,American Journal of Pathology,
185199455,Exploiting IL-17-producing CD4+ and CD8+ T cells to improve cancer immunotherapy in the clinic.,2016,"Cancer Immunology, Immunotherapy",
185400287,Regulatory T Cells: Central Concepts from Ontogeny to Therapy,2017,Transfusion Medicine Reviews,
185431225,Coinhibitory Receptor Expression and Immune Checkpoint Blockade: Maintaining a Balance in CD8+ T Cell Responses to Chronic Viral Infections and Cancer,2017,Frontiers in Immunology,
185784167,The Regulatory T Cell: Jack-Of-All-Trades,2015,Trends in Immunology,
187054538,Breaking immune tolerance by targeting CD25+ regulatory T cells is essential for the anti-tumor effect of the CTLA-4 blockade in an HLA-DR transgenic mouse model of prostate cancer,2014,The Prostate,
187139061,A Dynamic Model of Immune Responses to Antigen Presentation Predicts Different Regions of Tumor or Pathogen Elimination,2017,Cell systems,
187344737,Skin sensitizers in cosmetics and beyond: potential multiple mechanisms of action and importance of T-cell assays for in vitro screening,2017,Critical Reviews in Toxicology,
188190655,Effects of Parental Omega-3 Fatty Acid Intake on Offspring Microbiome and Immunity,2014,PLOS ONE,
188275342,Tolerogenic probiotics: potential immunoregulators in Systemic Lupus Erythematosus,2017,Journal of Cellular Physiology,
188438007,Loss of TET2 and TET3 in regulatory T cells unleashes effector function,2019,Nature Communications,
188508544,Novel Diagnostic and Therapeutic Strategies in Juvenile Autoimmune Hepatitis,2019,Frontiers in Pediatrics,
188566054,Thymic Crosstalk: An Overview of the Complex Cellular Interactions That Control the Establishment of T-Cell Tolerance,2019,,
188859699,The Foxp3 interactome: a network perspective of T reg cells,2012,Nature Immunology,
188862077,Differentiation of IL-17–Producing Effector and Regulatory Human T Cells from Lineage-Committed Naive Precursors,2014,Journal of Immunology,
189034590,MTOR signaling is essential for the development of thymic epithelial cells and the induction of central immune tolerance,2018,Autophagy,
190324535,Depletion of regulatory T cells in a hapten-induced inflammation model results in prolonged and increased inflammation driven by T cells,2015,Clinical and Experimental Immunology,
190324751,"T cell exclusion, immune privilege, and the tumor microenvironment.",2015,Science,
190566073,Shall we blame CD4 T cells for everything,2017,Gut,
190797120,The potential role for regulatory T-cell therapy in vascularized composite allograft transplantation,2014,Current Opinion in Organ Transplantation,
191263893,Dynamic expression of transcription factors T-bet and GATA-3 by regulatory T cells maintains immunotolerance,2015,Nature Immunology,
191345950,This information is current as Dendritic Cell Responses Regulatory T Cell and Plasmacytoid Promoting Th2 and Th17 and Limiting Enhances Experimental Asthma by Peptidoglycan Recognition Protein 1,2017,,
191517586,Affinity for self antigen selects Treg cells with distinct functional properties,2016,Nature Immunology,
191565940,T regulatory cell mediated immunotherapy for solid organ transplantation: A clinical perspective.,2016,Molecular Medicine,
192122372,Fusobacterium nucleatum and colorectal cancer: A mechanistic overview: HASHEMI GORADEL et al.,2019,Journal of Cellular Physiology,
192867836,Harnessing DNA-induced immune responses for improving cancer vaccines.,2012,Human Vaccines & Immunotherapeutics,
193116892,Central Modulation of Neuroinflammation by Neuropeptides and Energy-Sensing Hormones during Obesity,2017,BioMed Research International,
193318294,Origin and functions of pro-inflammatory cytokine producing Foxp3+ regulatory T cells,2015,Cytokine,
193526314,Tissue adaptation of regulatory and intraepithelial CD4+ T cells controls gut inflammation,2016,Science,
193557535,A minimal transcriptional controlling network of regulatory T cell development.,2013,Journal of Physical Chemistry B,
193568709,T cells expressing chimeric antigen receptor promote immune tolerance,2017,JCI insight,
193602138,Regulation of T helper cell differentiation by E3 ubiquitin ligases and deubiquitinating enzymes,2017,International Immunopharmacology,
193740768,Comprehensive phenotyping of regulatory T cells after liver transplantation,2015,Liver Transplantation,
194528649,Function and Evaluation of the Immune System,2014,,
194732463,Th17 plasticity and its changes associated with inflammatory bowel disease,2015,World Journal of Gastroenterology,
194844412,Constitutive Activation of MEK1 Promotes Treg Cell Instability in Vivo,2014,Journal of Biological Chemistry,
195014442,"Context-Dependent Effect of Glucocorticoids on the Proliferation, Differentiation, and Apoptosis of Regulatory T Cells: A Review of the Empirical Evidence and Clinical Applications",2019,International Journal of Molecular Sciences,
195127612,"Infections, Autoimmunity, and Behçet’s Syndrome: What Liaison?",2014,,
195168977,Single-cell gene expression reveals a landscape of regulatory T cell phenotypes shaped by the TCR,2018,Nature Immunology,
195292576,Treatment with a hybrid between the synapsin ABC domains and the B subunit of E. coli heat-labile toxin reduces frequency of proinflammatory cells and cytokines in the central nervous system of rats with EAE,2014,Neuroscience,
195604936,Co-Stimulation-Impaired Bone Marrow-Derived Dendritic Cells Prevent Dextran Sodium Sulfate-Induced Colitis in Mice,2018,Frontiers in Immunology,
195816738,Microbiome and Gut Immunity: T Cells,2018,,
195907340,Assessment of Treg/Th17 axis role in immunopathogenesis of chronic injuries of mustard lung disease,2016,Journal of Receptors and Signal Transduction,
196240422,RANKL-RANK interaction in immune regulatory systems,2012,World journal of orthopedics,
196888157,What did we learn from CTLA�? insufficiency on the human immune system?,2019,Immunological Reviews,
197933323,The forkhead-box family of transcription factors: key molecular players in colorectal cancer pathogenesis,2019,Molecular Cancer,
198818327,Master transcription regulators specifying cell-lineage fates in development as possible therapeutic targets in oncology,2015,Russian Journal of Genetics,
199470465,"mTOR, linking metabolism and immunity",2012,Seminars in Immunology,
199655282,From stability to dynamics:: understanding molecular mechanisms of regulatory T cells through Foxp3 transcriptional dynamics,2018,Clinical and Experimental Immunology,
199684358,New function of zebrafish regulatory T cells in organ regeneration,2020,Current Opinion in Immunology,
199972749,A2A Adenosine Receptor Signaling in Lymphocytes and the Central Nervous System Regulates Inflammation during Experimental Autoimmune Encephalomyelitis,2012,Journal of Immunology,
200303347,Treatment of Uveitis by In Situ Administration of Ex Vivo–Activated Polyclonal Regulatory T Cells,2016,Journal of Immunology,
200395812,Optimizing the use of regulatory T cells in allotransplantation: recent advances and future perspectives.,2013,Expert Review of Clinical Immunology,
200815468,"Linking Immunity, Epigenetics, and Cancer in Inflammatory Bowel Disease",2014,Inflammatory Bowel Diseases,
200960401,Altered Immune Regulation in Type 1 Diabetes,2013,Clinical & Developmental Immunology,
201081457,Involvement of the IL-23/IL-17 axis and the Th17/Treg balance in the pathogenesis and control of autoimmune arthritis,2015,Cytokine,
201227547,Monoclonal antibodies against GARP/TGF-β1 complexes inhibit the immunosuppressive activity of human regulatory T cells in vivo,2015,Science Translational Medicine,
201513250,Roles of Tregs in development of hepatocellular carcinoma: A meta-analysis,2014,World Journal of Gastroenterology,
201918639,Control of Migration during Intrathymic T Cell Development,2016,,
202282974,Empowering Regulatory T Cells in Autoimmunity,2016,Trends in Molecular Medicine,
202472505,Foxp3 lacking exons 2 and 7 is unable to confer suppressive ability to regulatory T cells in vivo,2015,Journal of Autoimmunity,
203295367,Foxp3+ Helios+ regulatory T cells are expanded in active systemic lupus erythematosus,2013,Annals of the Rheumatic Diseases,
204343696,Etude du rôle de la cytokine thymic stromal lymphopoietin (TSLP) produite par les keratinocytes dans la marche atopique,2012,,
204411683,Advances and challenges: dendritic cell vaccination strategies for glioblastoma.,2017,Expert Review of Vaccines,
204586878,New insights into the mechanisms of Treg function,2015,Current Opinion in Organ Transplantation,
204791553,The clinical role of the TME in solid cancer,2019,British Journal of Cancer,
205245817,Funktionelle Relevanz der genetischen Varianten von CD226 für die Pathogenese der Multiplen Sklerose,2013,,
