id,title,year,journal_name,conf_name
222660096,Load-balancing performance of consistent hashing: asymptotic analysis of random node join,2007,IEEE ACM Transactions on Networking,
418824431,FAST CAPACITY ESTIMATION ALGORITHMS FOR MANETS USING DIRECTIONAL ANTENNAS,2007,Journal of Electronics (china),
29162805,Modeling path capacity in multi-hop IEEE 802.11 networks for QoS services,2007,IEEE Transactions on Wireless Communications,
162655737,Delay and resource analysis in MANETs in presence of throwboxes,2007,Performance Evaluation,
20666798,Analytical modeling and mitigation techniques for the energy hole problem in sensor networks,2007,Pervasive and Mobile Computing,
292627845,Performance of Cooperative Time-Reversal Communication in a Mobile Wireless Environment,2007,International Journal of Distributed Sensor Networks,
247207139,"An optimization framework for joint sensor deployment, link scheduling and routing in underwater sensor networks",2007,Mobile Computing and Communications Review,
438846480,A survey on power control issues in wireless sensor networks,2007,IEEE Communications Surveys and Tutorials,
299840750,A generalized random mobility model for wireless ad hoc networks and its analysis: one-dimensional case,2007,IEEE ACM Transactions on Networking,
74730371,MuPAC: A new multi-power architecture for capacity enhancement in cellular networks,2007,Computer Networks,
379052715,LIDAR: a protocol for stable and energy-efficient clustering of ad-hoc multihop networks,2007,Telecommunication Systems,
444403790,Rateless Coding and Relay Networks,2007,IEEE Signal Processing Magazine,
239869201,The performance impact of traffic patterns on routing protocols in mobile ad hoc networks,2007,Computer Networks,
197025025,Stochastic Properties of Mobility Models in Mobile Ad Hoc Networks,2007,IEEE Transactions on Mobile Computing,
120016226,Hierarchical Cooperation Achieves Optimal Capacity Scaling in Ad Hoc Networks,2007,IEEE Transactions on Information Theory,
110182453,Epidemic spreading on uncorrelated heterogenous networks with non-uniform transmission,2007,Physica A-statistical Mechanics and Its Applications,
393581898,Trust-based security for wireless ad hoc and sensor networks,2007,Computer Communications,
424508583,How is the capacity of ad hoc networks improved with directional antennas,2007,Wireless Networks,
207422356,Throughput analysis of IEEE802.11 multi-hop ad hoc networks,2007,IEEE ACM Transactions on Networking,
129554063,Cross-layer distributed approach for optimal rate allocation for homogeneous wireless multicast,2007,Iet Communications,
209898338,Efficient delay based scheduling with fairness in multi-hop wireless mesh networks,2007,The Journal of China Universities of Posts and Telecommunications,
29652164,Multi-rate power-controlled link scheduling for mesh broadband wireless access networks,2007,Iet Communications,
247648475,Transfer Time Complexity of Conflict-free Vehicle Routing with no Communications,2007,The International Journal of Robotics Research,
84665966,A survey of void handling techniques for geographic routing in wireless networks,2007,IEEE Communications Surveys and Tutorials,
359795522,Optimum Integrated Link Scheduling and Power Control for Multihop Wireless Networks,2007,IEEE Transactions on Vehicular Technology,
86998323,The transmission capacity of MANET based on conflict graph,2007,Journal of Electronics (china),
139086470,Scheduling Efficiency of Distributed Greedy Scheduling Algorithms in Wireless Networks,2007,IEEE Transactions on Mobile Computing,
288065491,A tutorial survey of topics in wireless networking: Part II,2007,Sadhana-academy Proceedings in Engineering Sciences,
17924157,Capacity of wireless ad hoc networks with opportunistic collaborative communications,2007,Eurasip Journal on Wireless Communications and Networking,
87943460,A Local Facility Location Algorithm for Large-scale Distributed Systems,2007,Journal of Grid Computing,
401142879,A Combinatorial Approach to the Optimization of the Channel Utilization Ratio in Ad Hoc Wireless Networks,2007,The Open Electrical & Electronic Engineering Journal,
340460160,An adaptive time-spread multiple-access policy for wireless sensor networks,2007,Eurasip Journal on Wireless Communications and Networking,
121328807,Clustering wireless ad hoc networks with weakly connected dominating set,2007,Journal of Parallel and Distributed Computing,
126326667,WiFiRe: rural area broadband access using the WiFi PHY and a multisector TDD MAC,2007,IEEE Communications Magazine,
376124748,Inducing multiscale clustering using multistage MAC contention in CDMA ad hoc networks,2007,IEEE ACM Transactions on Networking,
152454812,"Density-Independent, Scalable Search in Ad Hoc Networks",2007,International Journal of Wireless Information Networks,
2870609,Joint design of routing and medium access control for hybrid mobile ad hoc networks,2007,Mobile Networks and Applications,
120794675,Routing and quality of service support for mobile ad hoc networks,2007,Computer Networks,
18681674,Modeling and optimization of transmission schemes in energy-constrained wireless sensor networks,2007,IEEE ACM Transactions on Networking,
295929788,Distributed Flow Admission Control for Multimedia Services Over Wireless Ad Hoc Networks,2007,Wireless Personal Communications,
389719261,Delay and capacity trade-offs in mobile ad hoc networks: a global perspective,2007,IEEE ACM Transactions on Networking,
143334761,A localized and distributed channel assignment framework for cognitive radio networks,2007,,
12641618,Throughput scaling in wireless networks with restricted mobility,2007,IEEE Transactions on Wireless Communications,
497939737,Simulation and analysis of node throughput using smart antenna in wireless mesh networks,2007,The Journal of China Universities of Posts and Telecommunications,
340271151,Cross Layer Optimization for Congestion Control in Adhoc Networks,2007,Information Technology Journal,
41148555,Throughput capacity of ad hoc networks with route discovery,2007,Eurasip Journal on Wireless Communications and Networking,
263478223,Distributed scheduling based on polling policy with maximal spatial reuse in multi-hop WMNs,2007,The Journal of China Universities of Posts and Telecommunications,
475575799,Jointly rate and power control in contention based MultiHop Wireless Networks,2007,Computer Communications,
405716068,Scalability of wireless networks,2007,IEEE ACM Transactions on Networking,
109676043,Usability of legacy p2p multicast in multihop ad hoc networks: an experimental study,2007,Eurasip Journal on Wireless Communications and Networking,
428686305,Monte Carlo Simulation Model of Intervehicle Communication,2007,Transportation Research Record,
352867481,Multihop Ad Hoc Networking: The Reality,2007,IEEE Communications Magazine,
211670645,On the throughput capacity of large wireless ad hoc networks confined to a region of fixed area,2007,Eurasip Journal on Wireless Communications and Networking,
223376204,Impact of Radio Link Unreliability on the Connectivity of Wireless Sensor Networks,2007,Eurasip Journal on Wireless Communications and Networking,
330481994,"On Synchronous Robotic Networks—Part I: Models, Tasks, and Complexity",2007,IEEE Transactions on Automatic Control,
233506213,Efficient spectrum sharing and power control in cognitive radio networks,2007,,
474066248,Ad Hoc Networks: To Spread or Not to Spread? [Ad Hoc and Sensor Networks],2007,IEEE Communications Magazine,
398016659,Optimal link constructions of network topology design using partitioning method in Ad Hoc environments,2007,Journal of Information and Optimization Sciences,
303788481,Cross-layer optimization in ultra wideband networks *,2007,Science in China Series F: Information Sciences,
256586257,Fast distributed dominating set based routing in large scale MANETs,2007,Computer Communications,
204688297,Crystallization in Large Wireless Networks,2007,IEEE Transactions on Information Theory,
354684397,A unified MAC layer framework for ad-hoc networks with smart antennas,2007,IEEE ACM Transactions on Networking,
111098747,A Generalized Broadcasting Technique for Mobile Ad Hoc Networks,2007,,
214173387,Taking Full Advantage of Multiuser Diversity in Mobile Ad Hoc Networks,2007,IEEE Transactions on Communications,
122497396,Throughput Scaling Laws for Wireless Networks With Fading Channels,2007,IEEE Transactions on Information Theory,
177020628,"Lattice Quantization With Side Information: Codes, Asymptotics, and Applications in Sensor Networks",2007,IEEE Transactions on Information Theory,
26649596,Wireless networks: new models and results,2007,,
34130703,Single-Radio Adaptive Channel Algorithm for Spectrum Agile Wireless Ad Hoc Networks,2007,,
250671401,Research on Transmission Control on Vehicle Ad-Hoc Network,2007,Journal of Software,
382794089,Scaling Laws for Dense Gaussian Sensor Networks and the Order Optimality of Separation,2007,IEEE Transactions on Information Theory,
355357104,Scaling Laws for One- and Two-Dimensional Random Wireless Networks in the Low-Attenuation Regime,2007,IEEE Transactions on Information Theory,
145665307,Throughput Limits of Wireless Networks With Fading Channels,2007,,
422803007,Distribution of path durations in mobile ad hoc networks and path selection,2007,IEEE ACM Transactions on Networking,
306529673,Power Allocation Schemes for Amplify-and-Forward MIMO-OFDM Relay Links,2007,IEEE Transactions on Wireless Communications,
442101289,"Core Capacity Region of Energy-Limited, Delay-Tolerant Wireless Networks",2007,IEEE Transactions on Wireless Communications,
176857369,Impact of mobility on the performance of relaying in ad hoc networks - Extended version,2007,Computer Networks,
46272476,On the Delay-Throughput Tradeo in Multi-User Wireless Networks,2007,,
208879535,Wireless sensor networks for high fidelity sampling,2007,,
144947912,Sensors on speaking terms: Schedule-based medium access control protocols for wireless sensor networks,2007,,
340122418,"The Effect of Fading, Channel Inversion, and Threshold Scheduling on Ad Hoc Networks",2007,IEEE Transactions on Information Theory,
38256530,An Information-Theoretic Study of Cooperation in Networks,2007,,
374933665,Distributed Mobility Transparent Broadcasting in Vehicle-to-Vehicle Networks,2007,IEEE Transactions on Vehicular Technology,
119199273,On False Blocking in RTS/CTS-Based Multihop Wireless Networks,2007,IEEE Transactions on Vehicular Technology,
22589191,Maximizing Communication Concurrency via Link-Layer Packet Salvaging in Mobile Ad Hoc Networks,2007,IEEE Transactions on Mobile Computing,
429645406,Pulsing RoQ DDoS attack and defense scheme in mobile ad hoc networks,2007,International Journal of Network Security,
367481808,Bits-per-Joule Capacity of Energy-Limited Wireless Networks,2007,IEEE Transactions on Wireless Communications,
480827461,CROSS LAYER NETWORK ARCHITECTURE FOR EFFICIENT PACKET FORWARDING IN WIRELESS NETWORKS,2007,,
82447772,Wireless Ad Hoc Networks: Strategies and Scaling Laws for the Fixed SNR Regime,2007,IEEE Transactions on Information Theory,
477117008,Impact of Power Control on Performance of IEEE 802.11 Wireless Networks,2007,IEEE Transactions on Mobile Computing,
440127905,A Note on LÉvÊque and Telatar's Upper Bound on the Capacity of Wireless Ad Hoc Networks,2007,IEEE Transactions on Information Theory,
115042293,"Joint Power Adaptation, Scheduling, and Routing for Ultra Wide Band Networks",2007,IEEE Transactions on Wireless Communications,
107376454,Energy balanced sensor node organisation for maximising network lifetime,2007,,
382375327,Duality and Rate Optimization for Multiple Access and Broadcast Channels With Amplify-and-Forward Relays,2007,IEEE Transactions on Information Theory,
475379454,Scaling of Spatial Reuse and Saturation Throughput in a Class of MAC Protocols,2007,IEEE Transactions on Wireless Communications,
317880764,Logarithmic Store-Carry-Forward Routing in Mobile Ad Hoc Networks,2007,IEEE Transactions on Parallel and Distributed Systems,
18208559,Improved Unicast Capacity Bounds for General Multi-Channel Multi-Radio Wireless Networks,2007,IEEE Communications Letters,
162447621,Mobile Ad hoc Networks: Challenges and Future,2007,,
440125977,Diversity-Multiplexing-Delay Tradeoff in Half-Duplex ARQ Relay Channels,2007,IEEE Transactions on Information Theory,
415322405,Applications of Topology Information for Cognitive Radios and Networks,2007,,
320086068,Two Tier Secure Routing Protocol for Heterogeneous Sensor Networks,2007,IEEE Transactions on Wireless Communications,
78222948,REACA: An Efficient Protocol Architecture for Large Scale Sensor Networks (Corrected)*,2007,IEEE Transactions on Wireless Communications,
299963065,Closing the Gap in the Capacity of Wireless Networks Via Percolation Theory,2007,IEEE Transactions on Information Theory,
28467221,Distributed Orthogonal Space-Time Coding: Design and Outage Analysis for Randomized Cooperation,2007,IEEE Transactions on Wireless Communications,
78026388,Performance Evaluation of Distributed Wireless Networks Using Smart Antennas in Low-Rank Channel,2007,IEEE Transactions on Communications,
46874273,On throughput efficiency of geographic opportunistic routing in multihop wireless networks,2007,Mobile Networks and Applications,
285969074,Power-Bandwidth Tradeoff in Dense Multi-Antenna Relay Networks,2007,IEEE Transactions on Wireless Communications,
144452584,Minimizing Eavesdropping Risk by Transmission Power Control in Multihop Wireless Networks,2007,IEEE Transactions on Computers,
182258893,On Capacity of Line Networks,2007,IEEE Transactions on Information Theory,
109012827,Wireless Mesh Networks: Current Challenges and Future Directions of Web-In-The-Sky,2007,IEEE Wireless Communications,
241527848,Energy aware power allocation strategies for multihop-cooperative transmission schemes,2007,IEEE Journal on Selected Areas in Communications,
259727024,Non-interference topology scheme in wireless sensor networks,2007,The Journal of China Universities of Posts and Telecommunications,
277054194,Core-PC: A Class of Correlative Power Control Algorithms for Single Channel Mobile Ad Hoc Networks,2007,IEEE Transactions on Wireless Communications,
64519455,Variable-Range Transmission Power Control in Wireless Ad Hoc Networks,2007,IEEE Transactions on Mobile Computing,
89768022,Route Reservation in Ad Hoc Wireless Networks,2007,IEEE Transactions on Mobile Computing,
213158268,Ad Hoc Networks: To Spread or Not to Spread?,2007,,
305816910,Capacity of Ultra Wide Band Wireless Ad Hoc Networks,2007,IEEE Transactions on Wireless Communications,
199046953,Interference-aware QoS multipath routing for ad hoc wireless networks,2007,International Journal of Computers and Applications,
277061650,Power Efficient Delay Allocation in Multihop Wireless Networks,2007,IEEE Transactions on Vehicular Technology,
481270762,Energy-Aware Adaptive Routing for Large-Scale Ad Hoc Networks: Protocol and Performance Analysis,2007,IEEE Transactions on Mobile Computing,
296846438,The Capacity of Wireless Ad Hoc Networks with Power Control,2007,,
399440005,A Reliable and Efficient MAC Layer Broadcast Protocol for Mobile Ad Hoc Networks,2007,IEEE Transactions on Vehicular Technology,
437273781,An Efficient Scheme for Solving Bandwidth Guaranteed Scheduling and Shortest path Routing Problem in Wireless Mesh Networks,2007,,
381270685,Spectral Efficiency in Single-Hop Ad-Hoc Wireless Networks with Interference Using Adaptive Antenna Arrays,2007,IEEE Journal on Selected Areas in Communications,
90814936,REACA: An Efficient Protocol Architecture for Large Scale Sensor Networks,2007,IEEE Transactions on Wireless Communications,
265535870,Capacity bounds for small-world and dual radio networks,2007,,
29600031,TARA: Topology-Aware Resource Adaptation to Alleviate Congestion in Sensor Networks,2007,IEEE Transactions on Parallel and Distributed Systems,
489290865,Cooperative Connectivity Models for Wireless Relay Networks,2007,IEEE Transactions on Wireless Communications,
107781704,On the fundamental performance limits of peer-to-peer data replication in wireless ad hoc networks,2007,IEEE Journal on Selected Areas in Communications,
279380776,"Amplify-and-Forward in Wireless Relay Networks: Rate, Diversity, and Network Size",2007,IEEE Transactions on Information Theory,
86629547,Throughput and Delay in Random Wireless Networks With Restricted Mobility,2007,IEEE Transactions on Information Theory,
118058658,Topology Control for Wireless Sensor Networks,2007,Journal of Software,
162385522,PBQM: A PRIORITY-BASED QUEUE MANAGEMENT METHOD FOR WIRELESS SENSOR NETWORKS,2007,International Journal of Information Acquisition,
243724283,On Localization Performance in Imaging Sensor Nets,2007,IEEE Transactions on Signal Processing,
137280914,Analysis of TDD Cellular Interference Mitigation Using Busy-Bursts,2007,IEEE Transactions on Wireless Communications,
93617889,Performance Limits and Design Issues in Wireless,2007,,
274676311,Impact of Mobility on the BER Performance of Ad Hoc Wireless Networks,2007,IEEE Transactions on Vehicular Technology,
259514637,An Integrated Neighbor Discovery and MAC Protocol for Ad Hoc Networks Using Directional Antennas,2007,IEEE Transactions on Wireless Communications,
28161722,The Guard Zone in Wireless Ad hoc Networks,2007,IEEE Transactions on Wireless Communications,
351390202,Cross-Layer Adaptation and Optimization for Cognitive Radio,2007,,
328854211,Cooperative distributed MIMO channels in wireless sensor networks,2007,IEEE Journal on Selected Areas in Communications,
109578301,Routing and scheduling in multihop wireless networks with time-varying channels,2007,ACM Transactions on Algorithms,
313604107,Hidden-Node Removal and Its Application in Cellular WiFi Networks,2007,IEEE Transactions on Vehicular Technology,
174983227,Transmission Capacity of Wireless Ad Hoc Networks With Successive Interference Cancellation,2007,IEEE Transactions on Information Theory,
283628712,"Multisource, Multidestination, Multirelay Wireless Networks",2007,IEEE Transactions on Information Theory,
57229279,Multitarget Tracking in Distributed Sensor Networks,2007,IEEE Signal Processing Magazine,
317607399,Distributed Symmetric Function Computation in Noisy Wireless Sensor Networks,2007,IEEE Transactions on Information Theory,
294142831,A Practical Scheme for Wireless Network Operation,2007,IEEE Transactions on Communications,
157619239,On traffic load distribution and load balancing in dense wireless multihop networks,2007,Eurasip Journal on Wireless Communications and Networking,
244598746,Multi-hop wireless backhaul networks: a cross-layer design paradigm,2007,IEEE Journal on Selected Areas in Communications,
22141349,On the scalability and capacity of single-user-detection based wireless networks with isotropic antennas,2007,IEEE Transactions on Wireless Communications,
315118077,Asymptotically optimal energy-aware routing for multihop wireless networks with renewable energy sources,2007,IEEE ACM Transactions on Networking,
408933039,Characterisation of a Connectivity Measure for Sparse Wireless Multi-hop Networks.,2007,Ad Hoc & Sensor Wireless Networks,
169009214,Qualifying Dissertation: Knowledge Management in Wireless Sensor Networks,2007,,
388105661,PRACTICAL CODING ALGORITHMS FOR,2007,,
372386944,Composition of the Graduation Committee,2007,,
4461612,NETWORK COORDINATION FOR SPECTRALLY EFFICIENT COMMUNICATIONS IN WIRELESS NETWORKS,2007,,
496520449,Energy Efficient Wireless Communication using Distributed Beamforming,2007,,
280147384,Topology and routing in overlay networks,2007,,
249426380,Towards interference-aware protocol design in low-power wireless networks,2007,,
302715337,Scalability of Routing Tables in Wireless Networks,2007,,
188007550,On Connectivity and Capacity of Wireless Mesh,2007,,
235161799,Connecting Mobile Ad Hoc Networks to Fixed Infrastructures - Address Assignment and Quality of Service,2007,,
398167527,EnviroMic: TowardsCooperativeStorageandRetrievalinAudioSensor Networks,2007,,
152737414,On-demand medium access in heterogeneous multihop wireless networks,2007,,
87616035,"On the interdependence of sensing, accuracy, and complexity in large-scale detection applications",2007,,
303250887,Efficient medium access protocols for wireless and rfid networks,2007,,
303601133,Real-time wireless sensor networks,2007,,
421595600,Maximizing the Minimum End-to-End Data Rate Considering Traffic Demand in Multi-Hop and Multi-Channel Wireless Mesh Network,2007,,
255873976,Performance preserving downscaling laws in computer communication networks,2007,,
143351706,RELAY COOPERATION IN MULTIACCESS NETWORKS,2007,,
110622228,"On multihop wireless network management: measurement, modeling and control",2007,,
323572081,Link Lifetime asa Function of Node Mobility in MANETs with Restricted Mobility:Modeling and Applications Journal Issue:,2007,,
182190300,A wireless network for emergency services: a multi-channel ad-hoc approach,2007,,
114178235,A Cluster-Based QoS Multipath Routing Protocol for Large-Scale MANET,2007,Journal of Software,
290676129,A MONTE CARLO SIMULATION MODEL OF INTER-VEHICLE COMMUNICATION,2007,,
66773386,Life (and routing) on the Wireless Manifold,2007,,
181841728,Supporting remote sensing and control over ip networks,2007,,
456353308,ResearchArticle On the Throughput Capacity of Large Wireless Ad Hoc Networks Confined to a Region of Fixed Area,2007,Eurasip Journal on Wireless Communications and Networking,
29500384,Spectrally Efficient Bidirectional Decode-and-Forward Relaying for Wireless Networks,2007,,
427353605,SCALABLE JOINT SOURCE-NETWORK CODING OF VIDEO,2007,,
280934463,Cross-layer optimization in ultra wideband,2007,,
214704169,Optimal Delay-Throughput Trade-Offs in Mobile Ad Hoc Networks,2007,,
228150762,MIMO Wireless Communications: Capacity limits of MIMO systems,2007,,
291757576,Near-Optimality of Distributed Network Management with a Machine Learning Approach,2007,,
105502903,Spectrally Efficient Bidirectional Decode-and-Forward Relaying for Wireless Networks,2007,,
441091564,Energy efficient wireless communication using distributed beamforming,2007,,
254860779,Routing and traffic-engineering in multi-hop wireless networks: an optimization based approach,2007,,
174206947,Signal processing/hardware co-design for high -speed A /D conversion and millimeterwave sensor nets,2007,,
494960789,Multi-hop wireless mesh networks: performance evaluation and empirical models,2007,,
9710761,Cooperation for Cognitive Networks: A Game,2007,,
127638304,Towards Efficient Spectrum Sharing,2007,,
248555828,Video Communication on Mobile Wireless Ad-hoc Networks,2007,,
460308754,"Feedback in wireless networks: cross-layer design, secrecy and reliability",2007,,
432148935,Random networks for communication,2007,,
470696378,WIRELESS MOBILE NETWORKS: CROSS-LAYER COMMUNICATIONS Cross-layer distributed approach for optimal rate allocation for homogeneous wireless multicast,2007,,
198709696,HIGH-CAPACITY UNDERWATER COMMUNICATIONS,2007,,
19969961,Fair Joint Routing and Scheduling Problem in Wireless Mesh Networks,2007,,
63204520,The Economics of Spectrum Management: A Review,2007,,
345725217,Many-to-One Throughput Capacity of IEEE 802.11 Multi-hop Wireless Networks,2007,arXiv: Networking and Internet Architecture,
141174263,Degrees of Freedom of Wireless X Networks,2007,arXiv: Information Theory,
457606160,Throughput Scaling in Random Wireless Networks: A Non-Hierarchical Multipath Routing Strategy,2007,arXiv: Information Theory,
378290890,"The effect of fading, channel inversion, and threshold scheduling on ad hoc networks",2007,arXiv: Information Theory,
339794076,On High Spatial Reuse Link Scheduling in STDMA Wireless Ad Hoc Networks,2007,arXiv: Performance,
445546843,Rate-Constrained Wireless Networks with Fading Channels: Interference-Limited and Noise-Limited Regimes,2007,arXiv: Information Theory,
475606675,Performance Evaluation of a Multi-Agent Risk-Sensitive Tracking System,2007,arXiv: Optimization and Control,
403872315,Performance bounds and codes design criteria for channel decoding with a-priori information,2007,arXiv: Information Theory,
208234593,To Decode the Interference or To Consider it as Noise,2007,arXiv: Information Theory,
491586933,Analysis of a Mixed Strategy for Multiple Relay Networks,2007,arXiv: Information Theory,
435787504,Capacity Scaling for MIMO Two-Way Relaying,2007,arXiv: Information Theory,
447153864,Target assignment for robotic networks: asymptotic performance under limited communication,2007,arXiv: Robotics,
288028985,Parity Forwarding for Multiple-Relay Networks,2007,arXiv: Information Theory,
83360910,Transmission Capacity of Underwater Sensor Networks: A Case for Fixed Distance,2008,,International Conference on Sensor Technologies and Applications
354559512,A Study on Achievable Rates for Source-Destination Pair in Wireless Sensor Networks,2008,,Fuzzy Systems and Knowledge Discovery
352105302,A tight lower bound for parity in noisy communication networks,2008,,Symposium on Discrete Algorithms
331493162,Exact and approximate link scheduling algorithms under the physical interference model,2008,,Foundations of Mobile Computing
49306581,Local broadcasting in the physical interference model,2008,,Foundations of Mobile Computing
474742019,Hierarchical routing over dynamic wireless networks,2008,,Measurement and Modeling of Computer Systems
349152092,Re-match: A Two-Stage Dynamic Scheduling Algorithm on Wireless Mesh Network,2008,,High Performance Computing and Communications
36562699,Transmission power selection for ad hoc networks,2008,,International Wireless Internet Conference
156979238,Throughput versus routing overhead in large ad hoc networks,2008,,International Wireless Internet Conference
364112300,Cooperative multi-hop schemes for arbitrary wireless networks,2008,,Information Theory Workshop
187012948,"Effects of Correlated Shadowing: Connectivity, Localization, and RF Tomography",2008,,Information Processing in Sensor Networks
136495195,Impact of Channel Heterogeneity on Spectrum Sharing in Cognitive Radio Networks,2008,,International Conference on Communications
30597920,"Joint optimization of power control, channel assignment and scheduling in wireless mesh network",2008,,International Conference on Communications
250948081,On the maximum throughput of a single chain wireless multi-hop path,2008,,International Conference on Communications
125490665,On the size of antenna cluster in multi-user distributed antenna systems,2008,,International Conference on Communications
203488133,On orientations of directional antennas in wireless sensor network,2008,,International Conference on Communications
74744850,Scaling Laws for Distance Limited Communications in Vehicular Ad Hoc Networks,2008,,International Conference on Communications
356308181,Power Allocation Problem in Homogeneous and Perturbated Homogeneous CDMA Networks,2008,,International Conference on Communications
419976599,Joint Routing and Scheduling Optimization in Wireless Mesh Networks with Directional Antennas,2008,,International Conference on Communications
353011133,Maximum Ratio Combining Precoding for Multi-Antenna Relay Systems,2008,,International Conference on Communications
54369991,Ergodic Capacity Analysis of Wireless Relaying Systems In Rayleigh Fading,2008,,International Conference on Communications
270278486,MARIA: Interference-Aware Admission Control and QoS Routing in Wireless Mesh Networks,2008,,International Conference on Communications
154770650,Broadcast throughput Capacity of Wireless Ad Hoc Networks with Multipacket Reception,2008,,International Conference on Communications
24023078,Joint Stream Control and Scheduling in Multihop Wireless Networks with MIMO Links,2008,,International Conference on Communications
323005850,Throughput Optimization for Hierarchical Cooperation in Ad Hoc Networks,2008,,International Conference on Communications
454236293,Capacity of Random Wireless Networks: Impact of Physical-Layer Network Coding,2008,,International Conference on Communications
5523428,A Lexicographically Optimal Load Balanced Routing Scheme for Wireless Mesh Networks,2008,,International Conference on Communications
218860297,Detection of Compromised Sensor Nodes in Heterogeneous Sensor Networks,2008,,International Conference on Communications
469454128,Relay Selection for Low-Complexity Coded Cooperation Using the Bhattacharyya Parameter,2008,,International Conference on Communications
453714450,Detection of Selective Forwarding Attacks in Heterogeneous Sensor Networks,2008,,International Conference on Communications
138265506,On connectivity and delay in MANET,2008,,International Conference on Communications
220390926,The Throughput Order of Ad Hoc Networks with Physical-Layer Network Coding and Analog Network Coding,2008,,International Conference on Communications
468575572,Minimizing Interferences in Wireless Ad Hoc Networks through Topology Control,2008,,International Conference on Communications
89851440,Link Scheduling and Power Control in Wireless Mesh Networks with Directional Antennas,2008,,International Conference on Communications
329333738,Performance of ALOHA and CSMA in Spatially Distributed Wireless Networks,2008,,International Conference on Communications
427045628,Invariance Property of Isotropic Random Walk Mobility Patterns in Mobile Ad-Hoc Networks,2008,,International Conference on Communications
141784567,Oblivious Routing for Wireless Mesh Networks,2008,,International Conference on Communications
288949505,Effect of lossy links on wireless sensor networks,2008,,"International Conference on Systems, Signals and Image Processing"
82092889,Analysis of Multiple Contention Slots MAC Protocol in MIMO Ad Hoc Networks,2008,,International Conference on Pervasive Computing
308210842,An investigation of the impact of mobility on the protocol performance in wireless sensor networks,2008,,Biennial Symposium on Communications
322636793,Distributed Channel Assignment Algorithm for Multi-channel Wireless Mesh Networks,2008,,"International Colloquium on Computing, Communication, Control, and Management"
75688150,Inter-domain Authentication for Seamless Roaming in Heterogeneous Wireless Networks,2008,,"Sensor Networks, Ubiquitous, and Trustworthy Computing"
485501880,A Multi-AP Architecture for High-Density WLANs: Protocol Design and Experimental Evaluation,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
11399934,Analysis of Wireless Ad-Hoc and Sensor Networks in Finite Regime,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
160513668,Predictive or Oblivious: A Comparative Study of Routing Strategies for Wireless Mesh Networks under Uncertain Demand,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
441013502,Effect of Joint Cooperation and Multi-Hopping on the Capacity of Wireless Networks,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
413657037,Utility-Based Adaptation in Mission-Oriented Wireless Sensor Networks,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
127406698,Enhancing Multi-Hop Wireless Mesh Networks with a Ring Overlay,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
250583574,Per User Throughput in Large Wireless Networks,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
117937527,The Worst and Best Case Capacity Analysis of Mobile Ad Hoc Networks (MANET) Using a 3-Phase Algorithm,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
440489919,Routing in Mobile Wireless Sensor Networks,2008,,Distributed Computing in Sensor Systems
496739812,Fixed channel assignment algorithm for multi-radio multi-channel MESH networks,2008,,Communications and Mobile Computing
370368593,Load Sharing and Bandwidth Control in Mobile P2P Wireless Sensor Networks,2008,,IEEE International Conference on Pervasive Computing and Communications
428658274,Frugal Routing on Wireless Ad-Hoc Networks,2008,,Algorithmic Game Theory
485423502,Balancing traffic load using one-turn rectilinear routing,2008,,Theory and Applications of Models of Computation
165137794,Wave diversity limits for wireless communication,2008,,IEEE Antennas and Propagation Society International Symposium
45653748,The effect of using directional antennas on adjacent channel interference in 802.11a: Modeling and experience with an outdoors testbed,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
480914039,The capacity of Vehicular Ad Hoc Networks with infrastructure,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
499211475,A cross-layer approach to end-to-end routing and SINR-based scheduling in multi-hop wireless networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
294681213,Adaptive rate control over multiple spatial channels in ad hoc networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
420647174,Multicast capacity of large homogeneous multihop wireless networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
86460024,Scaling properties of IEEE 802.11 wireless networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
348787268,Delay analysis for real-time streaming media in multi-hop ad hoc networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
403316765,On the performance of time-space opportunistic routing in multihop Mobile Ad Hoc Networks,2008,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
338590328,Scalable data collection in sensor networks,2008,,"IEEE International Conference on High Performance Computing, Data, and Analytics"
205102435,CodeOR: Opportunistic routing in wireless mesh networks with segmented network coding,2008,,International Conference on Network Protocols
373588721,RelayCast: Scalable multicast routing in Delay Tolerant Networks,2008,,International Conference on Network Protocols
21020904,Probabilistic packet dropping for load control in multihop wireless networks,2008,,Local Computer Networks
