id,title,year,journal_name,conf_name
118734680,Deterministic Learning and Rapid Dynamical Pattern Recognition,2007,IEEE Transactions on Neural Networks,
108215938,Recursive training of neural networks for classification,2000,IEEE Transactions on Neural Networks,
392744005,Feature Selection Using Probabilistic Prediction of Support Vector Regression,2011,IEEE Transactions on Neural Networks,
204295761,"Multiobjective evolutionary optimization of the size, shape, and position parameters of radial basis function networks for function approximation",2003,IEEE Transactions on Neural Networks,
55039032,Learning polynomial feedforward neural networks by genetic programming and backpropagation,2003,IEEE Transactions on Neural Networks,
424513547,Circular backpropagation networks for classification,1997,IEEE Transactions on Neural Networks,
148914965,A Weighted Voting Model of Associative Memory,2007,IEEE Transactions on Neural Networks,
160748070,Subspace information criterion for nonquadratic regularizers-Model selection for sparse regressors,2002,IEEE Transactions on Neural Networks,
144519673,The evidence framework applied to support vector machines,2000,IEEE Transactions on Neural Networks,
392485974,A dynamical system perspective of structural learning with forgetting,1998,IEEE Transactions on Neural Networks,
105221691,An Extension of the Standard Mixture Model for Image Segmentation,2010,IEEE Transactions on Neural Networks,
195479769,Robust combination of neural networks and hidden Markov models for speech recognition,2003,IEEE Transactions on Neural Networks,
453698117,Deterministic Learning for Maximum-Likelihood Estimation Through Neural Networks,2008,IEEE Transactions on Neural Networks,
234983693,Analysis and Compensation of the Effects of Analog VLSI Arithmetic on the LMS Algorithm,2011,IEEE Transactions on Neural Networks,
231111597,Multicategory Nets of Single-Layer Perceptrons: Complexity and Sample-Size Issues,2010,IEEE Transactions on Neural Networks,
140474936,High-speed face recognition based on discrete cosine transform and RBF neural networks,2005,IEEE Transactions on Neural Networks,
293844981,Evaluation of Neural Network Robust Reliability Using Information-Gap Theory,2006,IEEE Transactions on Neural Networks,
330380438,Model complexity control for regression using VC generalization bounds,1999,IEEE Transactions on Neural Networks,
390413831,Using function approximation to analyze the sensitivity of MLP with antisymmetric squashing activation function,2002,IEEE Transactions on Neural Networks,
111942909,Structurally adaptive modular networks for nonstationary environments,1999,IEEE Transactions on Neural Networks,
468084143,H �?-learning of layered neural networks,2001,IEEE Transactions on Neural Networks,
286086963,Multilayer perceptron-based DFE with lattice structure,2001,IEEE Transactions on Neural Networks,
490391745,Behavior-Constrained Support Vector Machines for fMRI Data Analysis,2010,IEEE Transactions on Neural Networks,
160824084,Comprehensive Review of Neural Network-Based Prediction Intervals and New Advances,2011,IEEE Transactions on Neural Networks,
13472697,Recursive Bayesian Recurrent Neural Networks for Time-Series Modeling,2010,IEEE Transactions on Neural Networks,
342265158,A Theory for Learning Based on Rigid Bodies,2002,IEEE Transactions on Neural Networks,
298161980,Effective Discriminative Feature Selection With Nontrivial Solution,2016,IEEE Transactions on Neural Networks,
151221420,MLPNN Training via a Multiobjective Optimization of Training Error and Stochastic Sensitivity,2016,IEEE Transactions on Neural Networks,
343789726,An Optimization-Based Method for Feature Ranking in Nonlinear Regression Problems,2017,IEEE Transactions on Neural Networks,
339026127,A Bi-Criteria Active Learning Algorithm for Dynamic Data Streams,2018,IEEE Transactions on Neural Networks,
65774251,The application of neural networks to the paper-making industry,1999,IEEE Transactions on Neural Networks,
302403551,Neural Network Based Real-time Correction of Transducer Dynamic Errors,2013,Measurement Science Review,
494231788,Estimation of the Hyperexponential Density with Applications in Sensor Networks,2007,International Journal of Distributed Sensor Networks,
430444157,Modelling local GPS/levelling geoid undulations using artificial neural networks,2005,Journal of Geodesy,
491549131,Characterization of Dwarf Novae Using SDSS Colors,2012,Publications of the Astronomical Society of Japan,
458493133,A Reliable Identification System for Red Palm Weevil,2012,American Journal of Applied Sciences,
348753693,PARTICLE SWARM AND NEURAL NETWORK APPROACH FOR FAULT CLEARING OF MULTILEVEL INVERTERS,2013,American Journal of Applied Sciences,
297160576,Hybrid Hot Strip Rolling Force Prediction using a Bayesian Trained Artificial Neural Network and Analytical Models,2006,American Journal of Applied Sciences,
20163488,A Robust Recognition System for Pecan Weevil using Artificial Neural Networks,2012,American Journal of Applied Sciences,
24319380,A Back Propagation Neural Networks for Grading Jatropha curcas Fruits Maturity,2010,American Journal of Applied Sciences,
130467303,Snow cover thickness estimation using radial basis function networks,2013,The Cryosphere,
24875228,The application of Artificial Neural Networks for phenotypic drug resistance prediction: evaluation and comparison with other interpretation systems.,2010,Japanese Journal of Infectious Diseases,
274688939,Automated classification of atherosclerotic plaque from magnetic resonance images using predictive models,2007,BioSystems,
365836242,On the use of multi-objective evolutionary algorithms for the induction of fuzzy classification rule systems,2005,BioSystems,
4444001,On the use of multi-objective evolutionary algorithms for survival analysis.,2007,BioSystems,
423408608,A guide to gene regulatory network inference for obtaining predictive solutions: Underlying assumptions and fundamental biological and data constraints,2018,BioSystems,
362039338,Application of artificial neural network model in predicting physicochemical characteristics of pharmaceutically developed wafers of loratadine,2015,Asian Journal of Pharmaceutics,
443101049,Improvement of code behaviour in a design of experiments by metamodeling,2016,Nuclear Science and Engineering,
370099491,Systems for strategic learning,2008,Information Systems and E-business Management,
434172446,"Benthic carbon metabolism in southesast Australian estuaries: habitat importance, driving forces, and application of artificial neural network models",2011,Marine Ecology Progress Series,
275757033,Web-Based Keystroke Dynamics Identity Verification Using Neural Network,2000,Journal of Organizational Computing and Electronic Commerce,
373027160,Detection of Outlier in 3D Flow Velocity Collection in an Open-Channel Bend Using Various Data Mining Techniques,2019,Iranian Journal of Science and Technology-Transactions of Civil Engineering,
322433015,Estimation of Tunnel Desilter Sediment Removal Efficiency by ANFIS,2019,Iranian Journal of Science and Technology-Transactions of Civil Engineering,
94481935,NEURAL NETWORKS ARCHITECTURES FOR MODELING AND SIMULATION OF THE ECONOMY SYSTEM DYNAMICS,2009,Journal of Academic Research in Economics,
421399559,Forecasting volatility in oil prices with a class of nonlinear volatility models: smooth transition RBF and MLP neural networks augmented GARCH approach,2015,Petroleum Science,
70267547,Zmodyfikowana metoda użycia funkcji progowych w modelach relacyjnych rozmytych map kognitywnych,2017,"Informatics, Control, Measurement in Economy and Environment Protection",
220572556,Forest inventory-based large-scale forest biomass and carbon budget assessment: new enhanced methods and use of remote sensing for verification,2006,Dissertationes Forestales,
392764973,Application of Artificial Neural Network and Binary Logistic Regression in Detection of Diabetes Status,2013,Science Journal of Public Health,
59402431,Towards Application of One-Class Classification Methods to Medical Data,2014,The Scientific World Journal,
370653748,Adaptive iterated extended Kalman filter and its application to autonomous integrated navigation for indoor robot.,2014,The Scientific World Journal,
253106553,Computational Intelligence and Metaheuristic Algorithms with Applications,2014,The Scientific World Journal,
341937022,Detecting Disease in Radiographs with Intuitive Confidence.,2015,The Scientific World Journal,
105978573,Design of an Efficient Real-Time Algorithm Using Reduced Feature Dimension for Recognition of Speed Limit Signs,2013,The Scientific World Journal,
104539678,Robustness of Auditory Teager Energy Cepstrum Coefficients for Classification of Pathological and Normal Voices in Noisy Environments,2013,The Scientific World Journal,
274713555,Ensembles and locality,2013,Information & Software Technology,
459570039,An approach to fuzzy granule-based hierarchical polynomial networks for empirical data modeling in software engineering,2008,Information & Software Technology,
178432632,An effort prediction framework for software defect correction,2010,Information & Software Technology,
339382000,Beyond Explicit Codebook Generation: Visual Representation Using Implicitly Transferred Codebooks,2015,IEEE Transactions on Image Processing,
355536511,A Class-Adaptive Spatially Variant Mixture Model for Image Segmentation,2007,IEEE Transactions on Image Processing,
276599475,Color image indexing using BTC,2003,IEEE Transactions on Image Processing,
499706562,Segmentation Framework Based on Label Field Fusion,2007,IEEE Transactions on Image Processing,
256562600,Automatic Bootstrapping and Tracking of Object Contours,2012,IEEE Transactions on Image Processing,
63292797,A multiscale expectation-maximization semisupervised classifier suitable for badly posed image classification,2006,IEEE Transactions on Image Processing,
323450904,Local Affine Image Matching and Synthesis Based on Structural Patterns,2010,IEEE Transactions on Image Processing,
173346167,Attraction-Repulsion Expectation-Maximization Algorithm for Image Reconstruction and Sensor Field Estimation,2009,IEEE Transactions on Image Processing,
299637529,A modular neural network vector predictor for predictive image coding,1998,IEEE Transactions on Image Processing,
192502669,A semiparametric model for accurate camera response function modeling and exposure estimation from comparametric data,2005,IEEE Transactions on Image Processing,
447818105,3-D Object Recognition Using 2-D Views,2008,IEEE Transactions on Image Processing,
238860154,A Hybrid Approach to Detect and Localize Texts in Natural Scene Images,2011,IEEE Transactions on Image Processing,
299551288,Contextual performance prediction for low-level image analysis algorithms,2001,IEEE Transactions on Image Processing,
147512443,Target discrimination in synthetic aperture radar using artificial neural networks,1998,IEEE Transactions on Image Processing,
175223381,Unsupervised learning of a finite mixture model based on the Dirichlet distribution and its application,2004,IEEE Transactions on Image Processing,
466089942,Fingerprint recognition by combining global structure and local cues,2006,IEEE Transactions on Image Processing,
453382743,Trajectory Classification Using Switched Dynamical Hidden Markov Models,2010,IEEE Transactions on Image Processing,
226943483,"Formal Theory of Creativity, Fun, and Intrinsic Motivation (1990�?010)",2010,IEEE Transactions on Autonomous Mental Development,
61958191,Implicit Sensorimotor Mapping of the Peripersonal Space by Gazing and Reaching,2011,IEEE Transactions on Autonomous Mental Development,
69954791,Modifying Desired Outputs to Improve Pattern Recognition by Combining Subfeature-Input Neural Networks,1997,"Ieej Transactions on Electronics, Information and Systems",
356747771,Overlapped Multi-Neural-Network and Its Training Algorithm,2001,"Ieej Transactions on Electronics, Information and Systems",
108878231,Comparison of Pattern Classification Methods in Crossarm Reuse Judgement System Based on Rust Images,2005,"Ieej Transactions on Electronics, Information and Systems",
439186384,A Method of 3D Face Recognition Based on Contour Maps,2005,"Ieej Transactions on Electronics, Information and Systems",
477124561,Comparison of Machine Learning Techniques for Estimating the Power Consumption of Household Electric Appliances,2003,"Ieej Transactions on Electronics, Information and Systems",
89647105,A Facial Control Method Using Emotional Parameters in Sensibility Robot,2005,"Ieej Transactions on Electronics, Information and Systems",
27818821,Buying and Selling Stocks of Multi Brands Using Genetic Network Programming with Control Nodes,2008,"Ieej Transactions on Electronics, Information and Systems",
472531098,Selective Presentation of Training Set to Back-Propagation Neural Networks,1997,"Ieej Transactions on Electronics, Information and Systems",
289286249,Multimodal Trajectory Playback for Teaching Shape Information and Trajectories to Visually Impaired Computer Users,2008,ACM Transactions on Accessible Computing,
338219712,Bayesian model selection applied to artificial neural networks used for water resources modeling,2008,Water Resources Research,
167519976,Applicability of statistical learning algorithms in groundwater quality modeling,2005,Water Resources Research,
13187925,An empirical modeling approach to predict and understand phytoplankton dynamics in a reservoir affected by interbasin water transfers,2013,Water Resources Research,
330821750,Stochastic downscaling of precipitation with neural network conditional mixture models,2011,Water Resources Research,
19366099,Bayesian training of artificial neural networks used for water resources modeling,2005,Water Resources Research,
218953427,A simplified approach to quantifying predictive and parametric uncertainty in artificial neural network hydrologic models,2007,Water Resources Research,
94016787,Fault Detection for Salinity Sensors in the Columbia Estuary,2002,Water Resources Research,
116732534,Monthly river flow simulation with a joint conditional density estimation network,2013,Water Resources Research,
286352425,Artificial neural network ensembles and their application in pooled flood frequency analysis,2004,Water Resources Research,
279942611,Regional low‐flow frequency analysis using single and ensemble artificial neural networks,2009,Water Resources Research,
155450176,Urban water demand forecasting and uncertainty assessment using ensemble wavelet-bootstrap-neural network models,2013,Water Resources Research,
360301212,A statistical rainfall-runoff mixture model with heavy-tailed components.,2009,Water Resources Research,
258990694,Estimating uncertainty of streamflow simulation using Bayesian neural networks,2009,Water Resources Research,
381288740,Flood frequency analysis at ungauged sites using artificial neural networks in canonical correlation analysis physiographic space,2007,Water Resources Research,
145844059,Fault detection for salinity sensors in the Columbia estuary: FAULT DETECTION FOR SALINITY SENSORS,2003,Water Resources Research,
462332008,Hybrid modeling framework for process analytical technology: application to Bordetella pertussis cultures.,2012,Biotechnology Progress,
193711312,Data-Dependent Weight Initialization in the Hopfield Neural Network Classifier: Application to Natural Colour Images,2010,International Journal of Computers and Applications,
265443853,An Integrated Human–Computer System for Controlling Interstate Disputes,2009,International Journal of Computers and Applications,
269668133,Arabic Numerals Recognition Using Linear Correlation Algorithm in Two Dimension,2015,International Journal of Computer Applications Technology and Research,
107504767,Techniques for customer modelling in CRM,2001,Journal of Financial Services Marketing,
417818798,Large-Scale Statistical Modelling via Machine Learning Classifiers,2013,Journal of Statistics Applications & Probability,
33682565,Grasping the dynamic complexity of team learning: an integrative model for effective team learning in organisations,2010,Educational Research Review,
470057363,Artificial Neural Networks Application in Lake Water Quality Estimation Using Satellite Imagery,2004,Journal of Environmental Informatics,
205808378,Metabolomics of a superorganism,2007,Journal of Nutrition,
75453564,Classifying inventory using an artificial neural network approach,2002,Computers & Industrial Engineering,
494029117,Fault diagnosis and condition surveillance for plant rotating machinery using partially-linearized neural network,2008,Computers & Industrial Engineering,
74538955,Intelligent diagnosis method for rolling element bearing faults using possibility theory and neural network,2011,Computers & Industrial Engineering,
339573663,A survey of control-chart pattern-recognition literature (1991-2010) based on a new conceptual classification scheme,2012,Computers & Industrial Engineering,
83376428,Data mining approaches for modeling complex electronic circuit design activities,2008,Computers & Industrial Engineering,
375688190,Using novelty detection to identify abnormalities caused by mean shifts in bivariate processes,2003,Computers & Industrial Engineering,
461269090,Forecasting of the electric energy demand trend and monthly fluctuation with neural networks,2007,Computers & Industrial Engineering,
141131012,A hybrid approach based on inverse neural network to determine optimal level of energy consumption in electrical power generation,2019,Computers & Industrial Engineering,
447386194,Utility of multispectral imaging for nuclear classification of routine clinical histopathology imagery.,2007,BMC Cell Biology,
493979552,Neural network radiative transfer solvers for the generation of high resolution solar irradiance spectra parameterized by cloud and aerosol parameters,2016,Journal of Quantitative Spectroscopy & Radiative Transfer,
154023898,The feasibility of retrieving vertical temperature profiles from satellite nadir UV observations: A sensitivity analysis and an inversion experiment with neural network algorithms,2014,Journal of Quantitative Spectroscopy & Radiative Transfer,
179354544,Gome ozone profiles retrieved by neural network techniques: A global validation with lidar measurements,2007,Journal of Quantitative Spectroscopy & Radiative Transfer,
172502974,On the role of visible radiation in ozone profile retrieval from nadir UV/VIS satellite measurements: An experiment with neural network algorithms inverting SCIAMACHY data,2012,Journal of Quantitative Spectroscopy & Radiative Transfer,
370536460,Neural networks for aerosol particles characterization,2016,Journal of Quantitative Spectroscopy & Radiative Transfer,
165334023,Forecasting low cost housing demand in urban area in Malaysia using a modified back-propagation algorithm,2012,Global Journal on Technology,
30010587,Neural network stochastic simulation applied for quantifying uncertainties,2013,The International Journal of Multiphysics,
276714501,Selection Of The Best Classifier From Different Datasets Using WEKA,2013,International journal of engineering research and technology,
335941936,Eigenface-based Face Real Time Recognition System,2015,International journal of engineering research and technology,
421985702,Performance Functions Alternatives of Mse for Neural Networks Learning,2014,International journal of engineering research and technology,
438213470,Paper on Recent Development in Artificial Neural Control in Robotics,2014,International journal of engineering research and technology,
28308287,Finite Mixture Estimation Algorithm for Arbitrary Function Approximation,2012,Strojniski Vestnik-journal of Mechanical Engineering,
364104361,Rapid Control of submicrometer periodic structures by a neural inversion from ellipsometric measurement,2007,Optics Communications,
119580190,Neural selection of the optimal optical signature for a rapid characterization of a submicrometer period grating,2004,Optics Communications,
474307735,Development of a Neural Network Simulator for Studying the Constitutive Behavior of Structural Composite Materials,2013,International Scholarly Research Notices,
294953718,Optimal estimation for large-eddy simulation of turbulence and application to the analysis of subgrid models,2006,Physics of Fluids,
393767937,Application of compact neural network for drag reduction in a turbulent channel flow at low Reynolds numbers,2008,Physics of Fluids,
367205945,Application of Metabolomics to Cardiovascular Biomarker and Pathway Discovery,2008,Journal of the American College of Cardiology,
399376606,"Prediction of mutagenicity, carcinogenicity, developmental toxicity, and skin sensitisation with Caesar program for a set of conazoles",2012,Arhiv Za Higijenu Rada I Toksikologiju,
195657242,Neural network analysis of oxygenation signals in infants during sleep,2000,Physiological Measurement,
89678596,A computer-based approach to assess the perception of composite odour intensity: a step towards automated olfactometry calibration,2006,Physiological Measurement,
256244829,Feature selection using genetic algorithms for fetal heart rate analysis,2014,Physiological Measurement,
207629610,Comparison between radiological and artificial neural network diagnosis in clinical screening.,2002,Physiological Measurement,
478989701,DropConnected neural networks trained on time-frequency and inter-beat features for classifying heart sounds,2017,Physiological Measurement,
62452393,Predicting residential building age from map data,2019,"Computers, Environment and Urban Systems",
96753696,Spectral analysis of predictive error in Alzheimer's disease diagnostics,2013,Neural Network World,
361610804,The Artificial Bee Colony algorithm in training Artificial Neural Network for oil spill detection,2011,Neural Network World,
126869469,A COMPARISON OF THE PERFORMANCE OF ANN AND SVM FOR THE PREDICTION OF TRAFFIC ACCIDENT DURATION,2016,Neural Network World,
477846887,An Alternative Approach Based on Artificial Neural Networks to Study Controlled Drug Release,2004,Journal of Pharmaceutical Sciences,
277140438,Creation of a Tablet Database Containing Several Active Ingredients and Prediction of Their Pharmaceutical Characteristics Based on Ensemble Artificial Neural Networks,2010,Journal of Pharmaceutical Sciences,
204943296,Deep Convolutional Neural Network Analysis of Flow Imaging Microscopy Data to Classify Subvisible Particles in Protein Formulations,2017,Journal of Pharmaceutical Sciences,
437816064,Transfer function-based partial discharge localization in power transformers: a feasibility study,2002,IEEE Electrical Insulation Magazine,
449402855,Sleep spindle detection using artificial neural networks trained with filtered time-domain EEG: A feasibility study,2005,Computer Methods and Programs in Biomedicine,
328576403,Neural network based detection of hard exudates in retinal images,2009,Computer Methods and Programs in Biomedicine,
345041763,A novel neural network approach to cDNA microarray image segmentation,2013,Computer Methods and Programs in Biomedicine,
316898526,Optimized model tuning in medical systems,2005,Computer Methods and Programs in Biomedicine,
86104817,Application of neural networks and sensitivity analysis to improved prediction of trauma survival.,2000,Computer Methods and Programs in Biomedicine,
441861114,Long-term heart rate variability as a predictor of patient age,2006,Computer Methods and Programs in Biomedicine,
150981332,Automatic removal of high-amplitude artefacts from single-channel electroencephalograms.,2006,Computer Methods and Programs in Biomedicine,
130791890,Performance testing of several classifiers for differentiating obstructive lung diseases based on texture analysis at high-resolution computerized tomography (HRCT),2009,Computer Methods and Programs in Biomedicine,
12808216,Knowledge discovery with classification rules in a cardiovascular dataset,2005,Computer Methods and Programs in Biomedicine,
499523893,Utility of multilayer perceptron neural network classifiers in the diagnosis of the obstructive sleep apnoea syndrome from nocturnal oximetry,2008,Computer Methods and Programs in Biomedicine,
313506427,Automatic ECG wave extraction in long-term recordings using Gaussian mesa function models and nonlinear probability estimators,2007,Computer Methods and Programs in Biomedicine,
51364795,Model validation software for classification models using repeated partitioning: MVREP,2003,Computer Methods and Programs in Biomedicine,
492336965,Arrhythmia recognition and classification using combined linear and nonlinear features of ECG signals,2016,Computer Methods and Programs in Biomedicine,
134069831,PCA based clustering for brain tumor segmentation of T1w MRI images,2017,Computer Methods and Programs in Biomedicine,
356974314,A methodology for automated CPA extraction using liver biopsy image analysis and machine learning techniques,2017,Computer Methods and Programs in Biomedicine,
301387038,Passive magnetic-based localization for precise untethered medical instrument tracking,2018,Computer Methods and Programs in Biomedicine,
431504714,Utility of bispectrum in the screening of pediatric sleep apnea-hypopnea syndrome using oximetry recordings,2018,Computer Methods and Programs in Biomedicine,
174620239,Usefulness of recurrence plots from airflow recordings to aid in paediatric sleep apnoea diagnosis,2019,Computer Methods and Programs in Biomedicine,
126877188,BOOSTING-BASED FRAMEWORK FOR PORTFOLIO STRATEGY DISCOVERY AND OPTIMIZATION,2006,New Mathematics and Natural Computation,
42750100,Stability of coupled excitatory–inhibitory neural populations and application to control of multi-stable systems,2006,Physics Letters A,
386549565,Cost functions for pairwise data clustering,2001,Physics Letters A,
409031098,Robust chaos in neural networks,2000,Physics Letters A,
280805209,Quantum Stochastic Walk models for quantum state discrimination,2019,Physics Letters A,
283713343,Folding rate prediction based on neural network model,2003,Polymer,
485610713,A study of visual and tactile terrain classification and classifier fusion for planetary exploration rovers,2008,Robotica,
473377688,Self-organizing approach for learning the forward kinematic multiple solutions of parallel manipulators,2012,Robotica,
457850015,Off-line localisation of a mobile robot using ultrasonic measurements,2000,Robotica,
407993167,"Master-slave hand system of different structures, grasp recognition by neural network and grasp mapping",2004,Robotica,
299264282,Dynamic modelling of a single-link flexible manipulator: parametric and non-parametric approaches,2002,Robotica,
413157793,ASYMMETRY AND DISORDER: A DECADE OF PARRONDO'S PARADOX,2010,Fluctuation and Noise Letters,
357970829,Soft computing and chaos theory for disruption prediction in Tokamak reactors,2008,International Journal of Modelling and Simulation,
473886091,A Neural Network-Based Method for Gas Turbine Blading Fault Diagnosis,2001,International Journal of Modelling and Simulation,
131781282,Assessment of suitability of various models for estimating cation exchange capacity (CEC).,2009,Polish Journal of Soil Science,
482149789,New Forecasts of the Equity Premium,2004,National Bureau of Economic Research,
25782661,Text As Data,2017,National Bureau of Economic Research,
246452396,Predicting chick body mass by artificial intelligence‑based models,2014,Pesquisa Agropecuaria Brasileira,
20378347,Prediction of contact temperature rise between rough sliding bodies: An artificial neural network approach,2009,Wear,
123690447,Layered Logic Classifiers: Exploring the 'And' and 'Or' Relations.,2014,arXiv: Machine Learning,
332247638,Futility Analysis in the Cross-Validation of Machine Learning Models.,2014,arXiv: Machine Learning,
384870826,Systematic Ensemble Learning for Regression,2014,arXiv: Machine Learning,
106257885,Adaptive Forgetting Factor Fictitious Play,2011,arXiv: Machine Learning,
204113502,Constrained Mixture Models for Asset Returns Modelling,2011,arXiv: Machine Learning,
202497421,Domain based classification.,2016,arXiv: Machine Learning,
203379231,A Category Space Approach to Supervised Dimensionality Reduction.,2016,arXiv: Machine Learning,
378167736,"Multivariate normal mixture modeling, clustering and classification with the rebmix package.",2018,arXiv: Machine Learning,
288736955,Tandem Blocks in Deep Convolutional Neural Networks,2018,arXiv: Machine Learning,
464240043,A Review on Quantile Regression for Stochastic Computer Experiments.,2019,arXiv: Machine Learning,
382284209,A proof of convergence of multi-class logistic regression network.,2019,arXiv: Machine Learning,
335762634,Scalable Approximations for Generalized Linear Problems,2016,arXiv: Machine Learning,
7371660,Learning Non-Parametric Basis Independent Models from Point Queries via Low-Rank Methods,2013,arXiv: Machine Learning,
380007737,How to Explain Individual Classification Decisions,2009,arXiv: Machine Learning,
20298587,Universalities of Reproducing Kernels Revisited,2013,arXiv: Machine Learning,
435089430,Convergence rates of sub-sampled Newton methods,2015,arXiv: Machine Learning,
343618829,Objective Variables for Probabilistic Revenue Maximization in Second-Price Auctions with Reserve,2015,arXiv: Machine Learning,
314176957,Efficient State-Space Inference of Periodic Latent Force Models,2013,arXiv: Machine Learning,
185822496,Parsimonious Bayesian deep networks.,2018,arXiv: Machine Learning,
176189036,Modeling continuous-time stochastic processes using $\mathcal{N}$-Curve mixtures.,2019,arXiv: Machine Learning,
114272520,Surrogate Optimization of Deep Neural Networks for Groundwater Predictions,2019,arXiv: Machine Learning,
289278080,Data Selection for Short Term load forecasting.,2019,arXiv: Machine Learning,
407836127,ARM: Augment-REINFORCE-Merge Gradient for Stochastic Binary Networks.,2019,arXiv: Machine Learning,
290487658,Variable selection with false discovery rate control in deep neural networks,2019,arXiv: Machine Learning,
347275814,Fundamental Issues Regarding Uncertainties in Artificial Neural Networks,2020,arXiv: Machine Learning,
464793953,Fault diagnosis of chemical processes with incomplete observations: A comparative study,2016,Computers & Chemical Engineering,
410948349,Soft sensing modeling based on support vector machine and Bayesian model selection,2004,Computers & Chemical Engineering,
201745673,Optimal control of batch processes using particle swam optimisation with stacked neural network models,2009,Computers & Chemical Engineering,
462955884,Data-driven Soft Sensors in the process industry,2009,Computers & Chemical Engineering,
260484096,"Hybrid semi-parametric modeling in process systems engineering: Past, present and future",2014,Computers & Chemical Engineering,
373458710,A non-Gaussian pattern matching based dynamic process monitoring approach and its application to cryogenic air separation process,2013,Computers & Chemical Engineering,
431299465,Multi-objective optimization of operational variables in a waste incineration plant,2005,Computers & Chemical Engineering,
106971143,Process monitoring using a Gaussian mixture model via principal component analysis and discriminant analysis,2004,Computers & Chemical Engineering,
119954405,DoE framework for catalyst development based on soft computing techniques,2009,Computers & Chemical Engineering,
96130283,Wavelet shrinkage data processing for neural networks in bioprocess modeling,2002,Computers & Chemical Engineering,
3909485,Combination of multiple neural networks using data fusion techniques for enhanced nonlinear process modelling,2005,Computers & Chemical Engineering,
312095545,Biomass estimation in batch biotechnological processes by Bayesian Gaussian process regression,2008,Computers & Chemical Engineering,
458973404,An Artificial Neural Network approximation based decomposition approach for parameter estimation of system of ordinary differential equations,2011,Computers & Chemical Engineering,
343143155,Classification of process dynamics with Monte Carlo singular spectrum analysis,2006,Computers & Chemical Engineering,
277293406,Estimation of the Reservoir Permeability by Petrophysical Information Using Intelligent Systems,2008,Petroleum Science and Technology,
322312201,ARTIFICIAL NEURAL NETWORK MODEL FOR ACCURATE PREDICTION OF PRESSURE DROP IN HORIZONTAL AND NEAR-HORIZONTAL-MULTIPHASE FLOW,2002,Petroleum Science and Technology,
297798809,Prediction of the Influence of Liquid Loading on Wellhead Parameters,2014,Petroleum Science and Technology,
425672460,Client-specific A-stack model for adult face verification across aging,2011,"Signal, Image and Video Processing",
253077602,Combination of high-level features with low-level features for detection of pedestrian,2016,"Signal, Image and Video Processing",
455168025,A variational Bayesian approach to number of sources estimation for multichannel blind deconvolution,2008,"Signal, Image and Video Processing",
466877629,Deep artifact-free residual network for single-image super-resolution,2019,"Signal, Image and Video Processing",
393074942,Gaussian processes for machine learning,2005,International Journal of Neural Systems,
47606988,DMP3: A DYNAMIC MULTILAYER PERCEPTRON CONSTRUCTION ALGORITHM,2001,International Journal of Neural Systems,
65396305,Artificial neuron–glia networks learning approach based on cooperative coevolution,2015,International Journal of Neural Systems,
65466866,EVOLVING EDITED k-NEAREST NEIGHBOR CLASSIFIERS,2008,International Journal of Neural Systems,
195312973,Improved Option Pricing Using Artificial Neural Networks and Bootstrap Methods,1997,International Journal of Neural Systems,
331765194,TABU SEARCH MODEL SELECTION FOR SVM,2008,International Journal of Neural Systems,
469965047,AN STDP TRAINING ALGORITHM FOR A SPIKING NEURAL NETWORK WITH DYNAMIC THRESHOLD NEURONS,2010,International Journal of Neural Systems,
52187395,Robust location and spread measures for nonparametric probability density function estimation.,2009,International Journal of Neural Systems,
157303759,Reverse engineering a social agent-based hidden markov model--visage.,2008,International Journal of Neural Systems,
275593907,STOCHASTIC RADIAL BASIS FUNCTIONS,2001,International Journal of Neural Systems,
334737187,AN MLP TRAINING ALGORITHM TAKING INTO ACCOUNT KNOWN ERRORS ON INPUTS AND OUTPUTS,2002,International Journal of Neural Systems,
167244053,Predicting spatial data with RBF networks.,2004,International Journal of Neural Systems,
406696145,Franksum: new feature selection method for protein function prediction,2005,International Journal of Neural Systems,
234103092,Designing boosting ensemble of relational fuzzy systems.,2010,International Journal of Neural Systems,
312730391,Efficient training of RBF networks for classification,2004,International Journal of Neural Systems,
196416937,THE LABELED SYSTEMS OF MULTIPLE NEURAL NETWORKS,2008,International Journal of Neural Systems,
496585130,Artificial neural network based approach to EEG signal simulation.,2012,International Journal of Neural Systems,
474074398,Structured Pyramidal Neural Networks,2017,International Journal of Neural Systems,
287992639,Beta Hebbian Learning as a New Method for Exploratory Projection Pursuit,2017,International Journal of Neural Systems,
260709948,Questioning the role of sparse coding in the brain.,2015,Trends in Neurosciences,
65984976,Two-dimensional versus three-dimensional cell counting: a practical perspective,2001,Trends in Neurosciences,
198157476,uPredict: A User-Level Profiler-Based Predictive Framework for Single VM Applications in Multi-Tenant Clouds.,2019,arXiv: Performance,
64510512,Identification of vehicle booming sound and its objective evaluation using psychoacoustic parameters,2012,International Journal of Vehicle Design,
85193662,Physicochemical and graph theoretical descriptors in developmental toxicity SAR: a comparative study.,2001,Sar and Qsar in Environmental Research,
259948712,The application of machine learning to the modelling of percutaneous absorption: An overview and guide,2015,Sar and Qsar in Environmental Research,
368076046,Neural networks predict protein folding and structure: artificial intelligence faces biomolecular complexity.,2000,Sar and Qsar in Environmental Research,
45118282,Protein structure prediction and biomolecular recognition: From protein sequence to peptidomimetic design with the human β 3 integrin,2002,Sar and Qsar in Environmental Research,
