id,title,year,journal_name,conf_name
451691312,A GA approach to the optimal placement of sensors in wireless sensor networks with obstacles and preferences,2006,,Consumer Communications and Networking Conference
452255811,Time synchronization in wireless sensor networks,2006,,
453139424,Multiobjective Multistatic Sonar Sensor Placement,2006,,IEEE International Conference on Evolutionary Computation
461520909,Improving network lifetime using sensors with adjustable sensing ranges,2006,International Journal of Sensor Networks,
465569329,An area-based collaborative sleeping protocol for wireless sensor networks,2006,,Asia-Pacific Web Conference
465732488,A NEW SOLUTION BASED ON MONTE CARLO TO WIRELESS SENSOR NETWORK DENSITY CONTROL PROBLEM,2006,,"Sensor, Mesh and Ad Hoc Communications and Networks"
467551782,The Challenges of Internetworking Unattended Autonomous Sensors,2006,,
470206382,Smart Path-Finding with Local Information in a Sensory Field,2006,,Mobile Ad-hoc and Sensor Networks
470557646,Optimisation problems based on the maximal breach path measure for wireless sensor network coverage,2006,,International Conference on Distributed Computing and Internet Technology
473620408,A Sleep-Scheduling-Based Cross-Layer Design Approach for Application-Specific Wireless Sensor Networks,2006,,
481952096,Efficient algorithm for placing a given number of base stations to cover a convex region,2006,Journal of Parallel and Distributed Computing,
483820863,Distributed actuation attacks in wireless sensor networks: implications and countermeasures,2006,,
491025289,A sensor distribution algorithm for FPGAs with minimal dynamic reconfiguration overhead,2006,,
493545307,Geographical Cluster-Based Routing in Sensing-Covered Networks,2006,IEEE Transactions on Parallel and Distributed Systems,
495551119,Collaborative compression and transmission of distributed sensor imagery,2006,,
498824024,Scheduling Sensor Activity for Point Information Coverage in Wireless Sensor Networks,2006,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
145717408,How many sensors for an acceptable breach detection probability,2006,Computer Communications,
661829,ENERGY EFFICIENT DATA DISSEMINATION FOR UNIFORM COVERAGE IN WIRELESS SENSOR NETWORKS,2007,Journal of Interconnection Networks,
14090560,Decentralized scattering of wake-up times in wireless sensor networks,2007,,International Conference on Embedded Wireless Systems and Networks
14488561,Joint Scheduling and Routing for Lifetime Elongation in Surveillance Sensor Networks,2007,,Asia-Pacific Services Computing Conference
17170622,Maximizing Sensing Coverage in Wireless Sensor Networks Through Optimal Scattering of Wake-up Times,2007,,
17738287,A Location-free Algorithm of Energy-Efficient Connected Coverage for High Density Wireless Sensor Networks,2007,Discrete Event Dynamic Systems,
18081843,Prolonging Network Lifetime via Partially Controlled Node Deployment and Adaptive Data Propagation in WSN,2007,,Conference on Information Sciences and Systems
18732334,Otherness-based information-condensation in Wireless Sensor Networks: an application study,2007,,IEEE International Conference on Information Acquisition
19217643,Extending Sensor Networks Lifetime Through Energy Efficient Organization,2007,,"Wireless Algorithms, Systems, and Applications"
26707713,Voronoi tessellation based rapid coverage decision algorithm for wireless sensor networks,2007,,Ubiquitous Intelligence and Computing
29328371,Search-Oriented Deployment Strategies for Wireless Sensor Networks,2007,,International Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing
33616330,Energy-efficient coverage for target detection in wireless sensor networks,2007,,Information Processing in Sensor Networks
38526596,An Algorithm for Target Traversing Based on Local Voronoi Diagram,2007,Journal of Software,
39864871,Employing energy-efficient patterns for coverage problem to extend the network lifetime,2007,,International Conference on Computational Science and Its Applications
41505351,Distributed direction-based localization in wireless sensor networks,2007,Computer Communications,
42515643,Minimum Path Exposure and Detection Interval Setting for Target Detection Using Wireless Sensor Network,2007,International Journal of Wireless Information Networks,
45518170,NODE ACTIVATION POLICIES FOR ENERGY-EFFICIENT COVERAGE IN RECHARGEABLE SENSOR SYSTEMS,2007,,
48372412,Minimum Exposed Path to the Attack (MEPA) in Mobile Ad Hoc Network (MANET),2007,,International Conference on Networking
48658817,Intruder Activity Analysis under Unreliable Sensor Networks,2007,,Conference on Automation Science and Engineering
50022126,A Distributed Energy Efficient Query Processing in Self-Organized Wireless Sensor Networks,2007,,World Congress on Engineering
56238246,Probabilistic detection of mobile targets in heterogeneous sensor networks,2007,,Information Processing in Sensor Networks
62144353,Computing best coverage path in the presence of obstacles in a sensor field,2007,,Workshop on Algorithms and Data Structures
64693423,Modeling Detection Metrics in Randomized Scheduling Algorithm in Wireless Sensor Networks,2007,,Wireless Communications and Networking Conference
67290169,Information Coverage in Randomly Deployed Wireless Sensor Networks,2007,IEEE Transactions on Wireless Communications,
70230621,An optimal coverage-preserving scheme for wireless sensor networks based on local information exchange,2007,Computer Communications,
70681772,Information Coverage and Network Lifetime in Energy Constrained Wireless Sensor Networks,2007,,Local Computer Networks
74513734,A Framework for Resilient Online Coverage in Sensor Networks,2007,,"Sensor, Mesh and Ad Hoc Communications and Networks"
77870507,A Reactive Sensor Coverage Scheme and Resource Management Protocol,2007,,"International Conference on Intelligent Sensors, Sensor Networks and Information"
81444846,Distributed algorithms for dynamic coverage in sensor networks,2007,,Principles of Distributed Computing
82954689,Bidding Protocols for Deploying Mobile Sensors,2007,IEEE Transactions on Mobile Computing,
85267483,Towards characterizing the effectiveness of random mobility against actuation attacks,2007,Computer Communications,
88871917,Some problems of directional sensor networks,2007,International Journal of Sensor Networks,
92025167,Analysis for Multi-Coverage Problem in Wireless Sensor Networks,2007,Journal of Software,
100537613,A Distributed Query Protocol in Wireless Sensor Networks,2007,Wireless Personal Communications,
100558633,"Distributed, Reliable Restoration Techniques using Wireless Sensor Devices",2007,,International Parallel and Distributed Processing Symposium
107376454,Energy balanced sensor node organisation for maximising network lifetime,2007,,
108259325,Asymptotic Coverage and Detection in Randomized Scheduling Algorithm in Wireless Sensor Networks,2007,,International Conference on Communications
108597324,IMPROVEMENT OF SURVEILLANCE DETECTION WITH THE AID OF A TERRAIN-AWARE MOBILE SENSOR NETWORK,2007,,
109113023,Sensitivity Study of Sensors' Coverage within Wireless Sensor Networks,2007,,International Conference on Computer Communications and Networks
110854418,Barrier coverage with wireless sensors,2007,Wireless Networks,
111593136,Configuring node status in a two-phase tightly integrated mode for wireless sensor networks,2007,,Ubiquitous Computing
113041283,Purposeful Deployment via Self-Organizing Flocking Coalition in Sensor Networks,2007,International Journal of Computer Science & Applications,
117193097,Minimizing Transmission Delay and Deployment Cost for Sensors Placement in Sparse Wireless Sensor Networks,2007,,Wireless Communications and Networking Conference
118058658,Topology Control for Wireless Sensor Networks,2007,Journal of Software,
120472764,A coverage-preserving scheme for wireless sensor network with irregular sensing range,2007,,Ad Hoc Networks
123826551,Coverage Protocol for Wireless Sensor Networks Using Distance Estimates,2007,,"Sensor, Mesh and Ad Hoc Communications and Networks"
127451327,Search Algorithms for Unstructured Peer-to-Peer Networks,2007,,Local Computer Networks
131013346,A Survey of Fault Management in Wireless Sensor Networks,2007,Journal of Network and Systems Management,
134071106,Near optimal sensor selection in the Columbia river (CORIE) observation network for data assimilation using genetic algorithms,2007,,Distributed Computing in Sensor Systems
140571116,An Energy-Efficient Distributed Algorithm for k-Coverage Problem in Wireless Sensor Networks,2007,,
147150270,Robust and Efficient Software Management in Sensor Networks,2007,,COMmunication System softWAre and MiddlewaRE
152273169,Exploiting Spatial Correlation for Improving Coverage in Sensor Networks,2007,,Global Communications Conference
153568358,Probabilistic Sensor Deployment in Wireless Sensor Network: A New Approach,2007,,International Conference on Advanced Communication Technology
153690008,A Framework for Level-of-Detail Tracking and Surveillance in Wireless Sensor Networks,2007,,
154927142,Profile-matching techniques for on-demand software management in sensor networks,2007,Eurasip Journal on Wireless Communications and Networking,
156857972,"An adaptive, self-organizing, neural wireless sensor network.",2007,,
158675305,A Voronoi Approach for Coverage Protocols in Wireless Sensor Networks,2007,,Global Communications Conference
160448253,Evolutionary Algorithms for Combinatorial Problems in the Uncertain Environment of the Wireless Sensor Networks,2007,,
160640645,Collaborative event detection using mobile and stationary nodes in sensor networks,2007,,Collaborative Computing
171094289,Modeling and simulating coverage in sensor networks,2007,Computer Communications,
179272353,Trade-offs between mobility and density for coverage in wireless sensor networks,2007,,ACM/IEEE International Conference on Mobile Computing and Networking
180022078,Coverage Optimization based on Improved NSGA-II in Wireless Sensor Network,2007,,IEEE International Conference on Integration Technology
181556422,Mobility-Assisted Relocation for Self-Deployment in Wireless Sensor Networks,2007,IEICE Transactions on Communications,
187542491,Efficient available energy monitoring in wireless sensor networks,2007,International Journal of Sensor Networks,
189404072,Event detection using sensor networks: A case for a hybrid detector,2007,,Conference on Decision and Control
190135534,EFFICIENT K-COVERAGE ALGORITHMS FOR WIRELESS SENSOR NETWORKS AND THEIR APPLICATIONS TO EARLY DETECTION OF FOREST FIRES,2007,,
192388958,Context-Aware Web Service Selection Based on Multi-aspects Regulating,2007,,Asia-Pacific Services Computing Conference
194675180,K-connected target coverage problem in wireless sensor networks,2007,,Conference on Combinatorial Optimization and Applications
198295084,Coverage breach problems in bandwidth-constrained sensor networks,2007,ACM Transactions on Sensor Networks,
202995025,Effective Coverage Control for Mobile Sensor Networks With Guaranteed Collision Avoidance,2007,IEEE Transactions on Control Systems and Technology,
206527172,Optimal Sensor Selection and Placement for Perimeter Defense,2007,,Conference on Automation Science and Engineering
209088383,A lightweight scheme for node scheduling in wireless sensor networks,2007,,Ubiquitous Intelligence and Computing
212209645,Improved approximation algorithms for connected sensor cover,2007,Wireless Networks,
214070459,Dynamic Random Geometric Graphs,2007,,Symposium on Discrete Algorithms
214434508,On the efficient and fast response for sensor deployment in sparse wireless sensor networks,2007,Computer Communications,
224426246,Sensor replacement using mobile robots,2007,Computer Communications,
226387615,On Data Fusion and Lifetime Constraints in Wireless Sensor Networks,2007,,International Conference on Communications
231010358,Optimal Observation Scheduling for connected target coverage problem in Wireless Sensor Networks,2007,,International Conference on Communications
231047925,Secure localization and node placement strategies for wireless networks,2007,,
235104840,The self-protection problem in wireless sensor networks,2007,ACM Transactions on Sensor Networks,
241278135,A pseudopolynomial time O (log n )-approximation algorithm for art gallery problems,2007,,Workshop on Algorithms and Data Structures
243209466,Sensor coverage in wireless ad hoc sensor networks,2007,International Journal of Sensor Networks,
252009433,Covering a line segment with variable radius discs,2007,arXiv: Discrete Mathematics,
253474244,A Node Scheduling Scheme Based on Coverage-Preserving for Wireless Sensor Network,2007,,International Conference on Communications
264888931,Coverage Without Location Information,2007,,International Conference on Network Protocols
271250940,On efficient deployment of sensors on planar grid,2007,Computer Communications,
271262817,Exploring in-situ sensing irregularity in wireless sensor networks,2007,,International Conference on Embedded Networked Sensor Systems
280754788,Results on coverage for finite wireless networks,2007,,International Conference on Wireless Communications and Mobile Computing
283538962,Underwater Sensor Field Design using Game Theory,2007,,Military Communications Conference
285230240,Cover Set Problem in Directional Sensor Networks,2007,,International Conference on Future Generation Communication and Networking
291271294,Decentralized vehicle routing in a stochastic and dynamic environment with customer impatience,2007,,International Conference on Robot Communication and Coordination
294490706,Energy Efficient Coverage with Variable Sensing Radii in Wireless Sensor Networks,2007,,"Wireless and Mobile Computing, Networking and Communications"
294677002,Coin: A COverage INcreasing Algorithm in Mixed Sensor Network,2007,,International Conference on Sensor Technologies and Applications
297812221,Sensor network coverage and data aggregation problem: solutions toward the maximum lifetime,2007,,
298549056,Almost Delaunay triangulation routing in wireless sensor networks,2007,,Computer and Information Technology
301954826,The Design and Analysis of an Efficient Local Algorithm for Coverage and Exploration Based on Sensor Network Deployment,2007,IEEE Transactions on Robotics,
307889223,Topology Control for Wireless Sensor Networks,2007,,Network and Parallel Computing
321667687,Event Detection Time for Mobile Sensor Networks Using First Passage Processes,2007,,Global Communications Conference
323139626,Flexible Energy Efficient Density Control on Wireless Sensor Networks,2007,International Journal of Distributed Sensor Networks,
330915375,Layered Diffusion based Coverage Control in Wireless Sensor Networks,2007,,Local Computer Networks
337361582,Dynamic Sensing Level Selection for Energy Efficiency in Wireless Sensor Networks,2007,,International Symposium on Consumer Electronics
338173779,Efficient Self Protection Algorithms for Static Wireless Sensor Networks,2007,,Global Communications Conference
341834293,Algorithms for the m-coverage problem and k-connected m-coverage problem in wireless sensor networks,2007,,Network and Parallel Computing
342162750,An energy efficient and self-healing 3-dimensional sensor cover,2007,,Ubiquitous Computing
347044690,Dynamic Random Geometric Graphs,2007,,Symposium on Discrete Algorithms
348225919,Distributed protocols for ensuring both coverage and connectivity of a wireless sensor network,2007,ACM Transactions on Sensor Networks,
348293984,Joint problem of power optimal connectivity and coverage in wireless sensor networks,2007,Wireless Networks,
349361207,Network engineering using multi-objective evolutionary algorithms,2007,,
354992588,"Information fusion for wireless sensor networks: Methods, models, and classifications",2007,ACM Computing Surveys,
356411469,Computing best coverage path in the presence of obstacles in wireless sensor networks,2007,,
357108966,Optimal Power management scheme for Heterogeneous Wireless Sensor Networks: Lifetime Maximization under QoS and Energy Constraints,2007,,International Conference on Networking and Services
366200134,An Energy Efficient and Coverage Guaranteed Wireless Sensor Network,2007,,Wireless Communications and Networking Conference
372839510,Use of entropy to control coverage and energy dissipation in wireless sensor networks,2007,,International Symposium on Computer and Information Sciences
385063692,Bounds on coverage and target detection capabilities for models of networks of mobile sensors,2007,ACM Transactions on Sensor Networks,
392202837,Distributed Particle Swarm Optimization and Simulated Annealing for Energy-efficient Coverage in Wireless Sensor Networks,2007,Sensors,
395609137,Dynamic Coverage Verification in Mobile Sensor Networks Via Switched Higher Order Laplacians.,2007,,Robotics: Science and Systems
397389009,Role-based configuration of wireless sensor networks,2007,,
401220082,Probabilistic Coverage Preserving Protocol with Energy Efficiency in Wireless Sensor Networks,2007,,Wireless Communications and Networking Conference
403255187,Localization using boundary sensors: An analysis based on graph theory,2007,ACM Transactions on Sensor Networks,
412251252,Wireless Sensor Networks and Applications: a Survey,2007,,
414459427,Resource Management in Cellular Networks,2007,,
417861094,A FIRE MONITORING APPLICATION FOR SCATTERED WIRELESS SENSOR NETWORKS - A Peer-to-Peer Cross-layering Approach,2007,,International Conference on Wireless Information Networks and Systems
425956920,Efficient computation of minimum exposure paths in a sensor network field,2007,,Distributed Computing in Sensor Systems
427878672,Potential Field Based Hierarchical Structure for Mobile Sensor Network Deployment,2007,,American Control Conference
428784473,Session Control Protocol Exploiting Controlled Mobility in Multi-Robot Sensor Networks,2007,,Local Computer Networks
430416284,Enabling Interoperability of Heterogeneous ad hoc Networks,2007,,
439561085,Coverage and Connectivity of Wireless Sensor Networks,2007,,
441825245,"Sensor Relocation with Mobile Sensors: Design, Implementation, and Evaluation",2007,,Mobile Adhoc and Sensor Systems
442954155,A Delaunay Triangulation based method for wireless sensor network deployment,2007,Computer Communications,
446430632,Extending Ad hoc Network range using CSMA(CD) parameter optimization,2007,,
460470830,Defending Against Barrier Intrusions with Mobile Sensors,2007,,"Wireless Algorithms, Systems, and Applications"
461650025,A Taxonomy of Localization Schemes for Wireless Sensor Networks.,2007,,International Conference on Wireless Networks
464387709,Localization and Coverage for High Density Sensor Networks,2007,,IEEE International Conference on Pervasive Computing and Communications
468248155,Design Challenges for Optimizing the Performance of Energy Constrained Wireless Sensor Networks,2007,,International Conference on Signal Processing
470884321,A Voronoi dEtection Range Adjustment (VERA) approach for energy saving of wireless sensor networks,2007,,International Conference on Parallel and Distributed Systems
481809896,An Energy Saving and Coverage Preserving Protocol based on Function Layers For Wireless Sensor Networks,2007,,Local Computer Networks
486550319,Continuous Data Collection in Wireless Sensor Networks,2007,,
486584613,Coverage in sensor networks via persistent homology,2007,Algebraic & Geometric Topology,
493081937,Coordinate-free distributed coverage verification and intruder detection in dynamic sensor networks,2007,,"Allerton Conference on Communication, Control, and Computing"
493353922,Stochastic Event Capture Using Mobile Sensors Subject to a Quality Metric,2007,IEEE Transactions on Robotics,
493946939,Novel Deployment Schemes for Mobile Sensor Networks,2007,Sensors,
499224559,Locomotion trajectory with cooperative metrics in wireless sensor networks,2007,The Journal of China Universities of Posts and Telecommunications,
67588690,Multi-Objective Evolutionary Optimizations of a Space-Based Reconfigurable Sensor Network under Hard Constraints,2007,,
207803906,Minimum Path Exposure and Detection Interval Setting for Target Detection Using Wireless Sensor Network,2007,,International Workshop on Computer Architecture for Machine Perception
802408,"UNA MIRADA ACERCA DEL ROL DOCENTE UNIVERSITARIO, DESDE LAS PRÁCTICAS DE LA ENSEÑANZA EN ENTORNOS NO PRESENCIALES.",2008,,
1162079,Range Assignment Problem in Wireless Network,2008,,
5738925,3D Coverage Analysis under Heterogeneous Deployment Strategies in Wireless Sensor Networks,2008,,International Conference on Telecommunications
8994867,The optimum sensor redeployment scheme using the most frangible clusters set,2008,Computer Communications,
13674904,The gene regulatory network: an application to optimal coverage in sensor networks,2008,,Genetic and Evolutionary Computation Conference
15168115,Perimeter coverage with wireless sensor networks,2008,,Military Communications Conference
28053630,The effects of terrain types on 3D coverage under heterogeneous deployment strategies in Wireless Sensor Networks,2008,,International Symposium on Computer and Information Sciences
28710827,RH+: A Hybrid Localization Algorithm for Wireless Sensor Networks,2008,IEICE Transactions on Communications,
29287534,Analysis on Probabilistic View Coverage for Image Sensing - A Geometric Approach,2008,,"International Performance, Computing, and Communications Conference"
31132281,Collaboration framework for data compensation in sensor networks,2008,,Electro/Information Technology
31256547,Sweep coverage with mobile sensors,2008,,International Parallel and Distributed Processing Symposium
32669819,Maximizing Networking Lifetime in Wireless Sensor Networks with Regular Topologies,2008,,Parallel and Distributed Computing: Applications and Technologies
35049074,Algorithms for sensor coverage and sensor localization problems in wireless sensor networks,2008,,
37421887,Dynamic heuristic anti-monitoring path searching algorithm in sensory field,2008,,International Conference on Communication Technology
50494671,Coverage and connectivity in three-dimensional underwater sensor networks,2008,,Communications and Mobile Computing
54437088,Application of Insensitivity Analysis of Coverage Processes to Wireless Sensor Networks,2008,IEICE Transactions on Communications,
54752649,The Area Coverage Problem for Dynamic Sensor Networks,2008,,
55341260,Transmission range management for lifetime maximization in wireless sensor network,2008,,International Symposium on Performance Evaluation of Computer and Telecommunication Systems
58439374,Dynamic Recofiguration Techniques for Wireless Sensor Networks,2008,,
58878373,Strategies and techniques for node placement in wireless sensor networks: A survey,2008,,Ad Hoc Networks
59679085,Implementing security in wireless sensor networks,2008,,
64305259,EEMC: An energy-efficient multi-level clustering algorithm for large-scale wireless sensor networks,2008,Computer Networks,
64889346,Improving Lifetime and Coverage through Mobile Beacon for High Density Sensor Networks,2008,,International Conference on Sensor Technologies and Applications
75300624,Sacrificing a little coverage can substantially increase network lifetime,2008,,Ad Hoc Networks
77157076,Distributed computation of a sparse cover in sensor networks without location information,2008,,Conference on Information Sciences and Systems
80860684,Efficient Placement and Dispatch of Sensors in a Wireless Sensor Network,2008,IEEE Transactions on Mobile Computing,
84200239,Generic 3-D Routing Protocols in Sensing-Covering Regions,2008,,"Wireless and Mobile Computing, Networking and Communications"
84626629,Adaptive Task Selection using Threshold-based Techniques in Dynamic Sensor Networks,2008,,
90174365,Redundant coverage for noise reduction in dynamic sensor networks,2008,WSEAS TRANSACTIONS on SYSTEMS archive,
90604954,Intrusion Objects with Shapes under Randomized Scheduling Algorithm in Sensor Networks,2008,,International Conference on Distributed Computing Systems Workshops
95405902,Strong barrier coverage of wireless sensor networks,2008,,Mobile Ad Hoc Networking and Computing
97687859,Shape and size estimation using stochastically deployed networked sensors,2008,,"Systems, Man and Cybernetics"
111464491,Localization-oriented coverage based on Bayesian estimation in camera sensor networks,2008,,"World of Wireless, Mobile and Multimedia Networks"
114742430,The marginal utility of cooperation in sensor networks,2008,,Information Theory and Applications
123173827,An Integrated Deployment Tool for ZigBee-Based Wireless Sensor Networks,2008,,Embedded and Ubiquitous Computing
126218781,Location-unaware coverage in wireless sensor networks,2008,,Ad Hoc Networks
130127468,Simple and Efficient k-Coverage Verification without Location Information,2008,,International Conference on Computer Communications
136022510,Probabilistic model of triangulation,2008,,Solid and Physical Modeling
139234392,Survivability modeling of wireless sensor networks,2008,,International Symposium on Wireless Communication Systems
143215232,Mobile sensors networks under communication constraints,2008,WSEAS TRANSACTIONS on SYSTEMS archive,
150693069,Mobile sensors networks: a distributed solution to the area coverage problem,2008,,Mediterranean Conference on Control and Automation
152148290,Coverage Estimation in the Presence of Occlusions for Visual Sensor Networks,2008,,Distributed Computing in Sensor Systems
157023160,Distributed coverage verification in sensor networks without location information,2008,,Conference on Decision and Control
158932164,Lifetime maximization for connected target coverage in wireless sensor networks,2008,IEEE ACM Transactions on Networking,
159230821,Integrated Coverage and Connectivity in Wireless Sensor Networks: A Two-Dimensional Percolation Problem,2008,IEEE Transactions on Computers,
162423638,Cooperative structure for wireless sensor networks,2008,,International Conference on Communications
162922829,A survey of architecture and node deployment in Wireless Sensor Network,2008,,International Conference on Applications of Digital Information and Web Technologies
165330760,DyKCo: Dynamic k-coverage in wireless sensor networks,2008,,"Systems, Man and Cybernetics"
166894899,Percolation-theory based density derivations of wireless sensor network nodes for preventing exposure paths,2008,,Conference on Information Sciences and Systems
169009403,The System Development Lifecycle ? Learning from a Sensornet Review,2008,,
176923031,Design and Implementation of a WSN-Based Intelligent Light Control System,2008,,International Conference on Distributed Computing Systems Workshops
179253464,A self‐healing mobile wireless sensor network using predictive reasoning,2008,Sensor Review,
179445337,An Efficient Algorithm for the Least Areas Path Problem,2008,,"International Colloquium on Computing, Communication, Control, and Management"
181003467,Maximizing Coverage in a Connected and K-Covered Wireless Sensor Network Using Genetic Algorithms,2008,,
185468639,A decentralized control for mobile sensor network effective coverage,2008,,World Congress on Intelligent Control and Automation
189626257,Performance Study for Coverage Control Protocols under Ranging and Localization Errors in Large-Scale Wireless Sensor Networks,2008,,International Conference on Wireless Communications and Mobile Computing
190884642,Adaptive task selection using threshold-based techniques in dynamic sensor networks,2008,,
193246562,Relocating Sensor Nodes to Maximize Cumulative Connected Coverage in Wireless Sensor Networks,2008,Sensors,
198222581,An extensible model for the deployment of non-isotropic sensors,2008,,Sensors Applications Symposium
200977098,Three Dimensional Intrusion Objects Detection under Randomized Scheduling Algorithm in Sensor Networks,2008,,Mobile Ad-hoc and Sensor Networks
202537759,An integrated intelligent decision support system based on sensor and computer networks,2008,,
203245313,Path Coverage Property of Randomly Deployed Sensor Networks with Finite Communication Ranges,2008,,International Conference on Communications
206712847,Barrier Coverage of Wireless Sensor Networks Based on Clifford Algebra,2008,,International Symposium on Computer Science and Computational Technology
210079366,Role assignment in wireless sensor networks: energy-efficient strategies and algorithms,2008,,
218785354,Application-aware resource management in wireless and visual sensor networks,2008,,
224230665,A Method for Minimum Dominating Set in Wireless Sensor Networks,2008,,International Seminar on Future BioMedical Information Engineering
226035412,Walkers on the Cycle and the Grid,2008,SIAM Journal on Discrete Mathematics,
227429840,An Algorithm of Coverage Control for Wireless Sensor Networks in 3D Underwater Surveillance Systems,2008,,International Conference on Intelligent Computing
241068208,Distributed Coverage Control in Sensor Network Environments with Polygonal Obstacles,2008,IFAC Proceedings Volumes,
241715462,Region Coverage for Planar Sensor Network via Sensing Sectors,2008,IFAC Proceedings Volumes,
241939337,Measurement noise reduction in dynamic sensor networks,2008,,International Conference on Systems
244513402,Weaving a Proper Net to Catch Large Objects,2008,,Global Communications Conference
248115551,A unified approach for heterogeneity and node fault robustness in dynamic sensor networks,2008,WSEAS TRANSACTIONS on COMMUNICATIONS archive,
256704894,Sensor Deployment Strategy for Collaborative Target Detection with Guaranteed Accuracy,2008,,Mobile Ad-hoc and Sensor Networks
256924561,A Middleware Services Simulation Platform for Wireless Sensor Networks,2008,,International Conference on Distributed Computing Systems Workshops
259873126,Iso-Contour Queries and Gradient Descent with Guaranteed Delivery in Sensor Networks,2008,,International Conference on Computer Communications
265761819,Analysis for Localization-Oriented Coverage in Camera Sensor Networks,2008,,Wireless Communications and Networking Conference
268858286,An Analytical Approach to the Optimal Deployment of Wireless Sensor Networks,2008,,
269646144,Barrier Coverage with Mobile Sensors,2008,,"International Symposium on Parallel Architectures, Algorithms, and Networks"
273478013,Tree-based Deployment Algorithm of Mobile Sensors in Ubiquitous Sensor Network,2008,IFAC Proceedings Volumes,
280114357,Asynchronous distributed optimization with minimal communication,2008,,Conference on Decision and Control
282655520,Localization and coverage for high density sensor networks,2008,Computer Communications,
284125314,Hilbert mobile beacon for localisation and coverage in sensor networks,2008,International Journal of Systems Science,
289907541,Quality of monitoring of stochastic events by periodic & proportional-share scheduling of sensor coverage,2008,,Conference on Emerging Network Experiment and Technology
291372534,Energy-efficient connected-coverage in wireless sensor networks,2008,International Journal of Sensor Networks,
291965598,A new battery and redundancy aware node scheduling protocol for Wireless Sensor Networks,2008,,COMmunication System softWAre and MiddlewaRE
295547031,Re1:iable Sensor Networks for Planet Exploration,2008,,International Conference on Networking
298901901,Deployment of Mobile Sensor Networks with Discontinuous Dynamics,2008,IFAC Proceedings Volumes,
303329401,"A QoS network architecture for multi-hop, multi-sink target tracking WSNs",2008,,International Conference on Conceptual Structures
306700488,Coverage analysis for sensor networks based on Clifford algebra,2008,Science in China Series F: Information Sciences,
315335375,Quality of Monitoring of Stochastic Events by Proportional-Share Mobile Sensor Coverage,2008,,
315368216,Anchor-free localization in mixed wireless sensor network systems,2008,,
319593211,Probabilistic Coverage Map for Mobile Sensor Networks,2008,,Global Communications Conference
329701652,Distributed duty-cycle management for dependable wireless sensor networks,2008,,
333029833,Review: Coverage and connectivity issues in wireless sensor networks: A survey,2008,Pervasive and Mobile Computing,
338122161,Sensor Selection for Minimizing Worst-Case Prediction Error,2008,,Information Processing in Sensor Networks
339108797,A mobile network for mobile sensors,2008,,International Conference on Information Fusion
339124243,The Study of Coverage Problem in Wireless Sensor Network,2008,,
347801721,Context-aware QoI computation in multi-sensor systems,2008,,Mobile Adhoc and Sensor Systems
357694922,Distributed Coordinate-Free Hole Recovery,2008,,International Conference on Communications
358424036,Efficient Algorithms for p-Self-Protection Problem in Static Wireless Sensor Networks,2008,IEEE Transactions on Parallel and Distributed Systems,
363626757,A probabilistic model of k -coverage in minimum cost wireless sensor networks,2008,,Conference on Emerging Network Experiment and Technology
373286494,Optimizing autonomous mobile sensors network using PSO algorithms,2008,,International Conference on Computer Engineering and Systems
374074798,A new sufficient condition for 1-coverage to imply connectivity,2008,,International Conference on Digital Information Management
385647430,Coverage in Hybrid Mobile Sensor Networks,2008,IEEE Transactions on Mobile Computing,
395426559,Efficient Cover Set Selection in Wireless Sensor Networks,2008,Acta Automatica Sinica,
396205747,Interference-aware topology control in wireless mesh network,2008,,"International Conference on Mobile Technology, Applications, and Systems"
398553133,Routing in Three Dimensional Wireless Sensor Networks,2008,,Global Communications Conference
403760997,Barrier coverage for underwater sensor networks,2008,,Military Communications Conference
404599569,Coverage for target localization in wireless sensor networks,2008,IEEE Transactions on Wireless Communications,
409017623,Model Based Optimization of Mobile Geosensor Networks,2008,,Agile Conference
416719990,A Wireless Array Based Cooperative Sensing Model in Sensor Networks,2008,,Global Communications Conference
417715235,An Efficient Approach for Point Coverage Problem of Sensor Network,2008,,International Symposium on Electronic Commerce and Security
423018097,Barrier coverage with airdropped wireless sensors,2008,,Military Communications Conference
426377895,Coopertive surveillance in video sensor networks,2008,,International Conference on Distributed Smart Cameras
426984893,A heuristic approach for K-coverage extension with energy-efficient sleep scheduling in sensor networks,2008,,"Bioinspired Models of Network, Information, and Computing Systems"
427091009,Self-Deployment by Density Control in Sensor Networks,2008,IEEE Transactions on Vehicular Technology,
427778445,On Radio Broadcasting in Random Geometric Graphs,2008,,International Conference on Distributed Computing
429116110,Double Barrier Coverage in Dense Sensor Networks,2008,Journal of Computer Science and Technology,
440780829,An Enhanced Sensor Scheduling Protocol for Wireless Sensor Networks,2008,,International Conference on Distributed Computing Systems Workshops
459100725,GML Spatial Data Query Based on Filter Encoding,2008,Computer Engineering,
459448889,Issue and solution on coverage and performance for wireless sensor networks,2008,,Asian Internet Engineering Conference
461424280,Designing k-coverage schedules in wireless sensor networks,2008,Journal of Combinatorial Optimization,
461623057,Location Dependent Heuristics for Sensor Coverage Planning,2008,,
463659396,Flock Inspired Area Coverage Using Wireless Boid-Like Sensor Agents,2008,,International Conference on Computer Modeling and Simulation
